          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4660.759355869     2         C1         542743       540743      1      1
      4660.759909705     2        C10        1185702     -3814298      1      0
      4660.924413281     2         C1          10295         8295      0      -
      4661.069547122     2        C10       10496922      5496922      0      -
      4661.080512512     2        C10        6487173      1487173      0      -
      4661.224060297     2        C10        9312245      4312245      0      -
      4661.233855517     2        C10        5863431       863431      0      -
      4661.546412499     2        C10          55255     -4944745      1      0
      4661.546470493     2        C10          68296     -4931704      1      0
      4661.546540638     2        C10       18833687     13833687      0      -
      4661.686013540     2        C10       11930573      6930573      0      -
      4661.885829829     2        C10        4877285      -122715      1      0
      4661.891147552     2        C10        2022530     -2977470      1      0
      4661.893192287     2        C10        6456612      1456612      0      -
      4662.045286086     2        C10        2778301     -2221699      1      0
      4662.048581994     2        C10       19288850     14288850      0      -
      4662.225796349     2        C10       17606884     12606884      0      -
      4662.243838355     2        C10        4739024      -260976      1      0
      4662.364834324     2        C10       11176569      6176569      0      -
      4662.376454845     2        C10          55800     -4944200      1      0
      4662.376514540     2        C10       12675298      7675298      0      -
      4662.389661216     2        C10        4870116      -129884      1      0
      4662.508305735     2        C10       21278480     16278480      0      -
      4662.530116126     2        C10        2062584     -2937416      1      0
      4662.659690782     2        C10       13577383      8577383      0      -
      4662.674399627     2        C10         820557     -4179443      1      0
      4662.810845165     2        C10       12459201      7459201      0      -
      4662.974061331     2        C10        7843043      2843043      0      -
      4663.122820941     2        C10        7468326      2468326      0      -
      4663.130783159     2        C10       13306960      8306960      0      -
      4663.144547229     2        C10        9067094      4067094      0      -
      4663.286273132     2        C10        8877998      3877998      0      -
      4663.295591019     2        C10        4053174      -946826      1      0
      4663.438128761     2        C10       21990016     16990016      0      -
      4663.608924825     2        C10         450732     -4549268      1      0
      4663.609801949     2        C10          45285     -4954715      1      0
      4663.609849554     2        C10        2789614     -2210386      1      0
      4664.018626377     2        C10       11184899      6184899      0      -
      4664.029823725     2        C10        4404680      -595320      1      0
      4664.035673833     2        C10        4740708      -259292      1      0
      4664.173369447     2        C10        8457403      3457403      0      -
      4664.326312398     2        C10       13934601      8934601      0      -
      4664.528459567     2        C10       17792383     12792383      0      -
      4664.546976809     2        C10        9360829      4360829      0      -
      4664.695883082     2        C10       15064169     10064169      0      -
      4664.853067916     2        C10          45216     -4954784      1      0
      4664.853115700     2        C10          45332     -4954668      1      0
      4664.853162980     2        C10          45160     -4954840      1      0
      4664.853210018     2        C10       14171645      9171645      0      -
      4664.867832599     2        C10        4122698      -877302      1      0
      4665.007669799     2        C10        3712169     -1287831      1      0
      4665.011789596     2        C10       19858082     14858082      0      -
      4665.161907586     2        C10       12098451      7098451      0      -
      4665.446048208     2        C10         584035     -4415965      1      0
      4665.447127955     2        C10        6058179      1058179      0      -
      4665.582066634     2        C10       18282502     13282502      0      -
      4665.600858179     2        C10        2213008     -2786992      1      0
      4665.778666771     2        C10       10759525      5759525      0      -
      4665.902469549     2        C10       22050626     17050626      0      -
      4666.102944877     2        C10        6914734      1914734      0      -
      4666.221845453     2        C10       13987105      8987105      0      -
      4666.236286919     2        C10         947994     -4052006      1      0
      4666.348279609     2        C10       18547405     13547405      0      -
      4666.492027610     2        C10       22184889     17184889      0      -
      4666.689652805     2        C10       27419761     22419761      0      -
      4666.833288654     2        C10       10330830      5330830      0      -
      4666.844110004     2        C10        2237173     -2762827      1      0
      4667.011676546     2        C10        6441065      1441065      0      -
      4667.129429585     2        C10        8448192      3448192      0      -
      4667.138342461     2        C10       12000608      7000608      0      -
      4667.630678773     2        C10         465220     -4534780      1      0
      4667.631592131     2        C10        3002679     -1997321      1      0
      4667.746033606     2        C10       26677604     21677604      0      -
      4667.884144985     2        C10       15825272     10825272      0      -
      4667.900456889     2        C10        6079519      1079519      0      -
      4668.018343023     2        C10       25276370     20276370      0      -
      4668.154614735     2        C10       10673616      5673616      0      -
      4668.165737234     2        C10        2804089     -2195911      1      0
      4668.279506572     2        C10       11696601      6696601      0      -
      4668.292155832     2        C10        2105805     -2894195      1      0
      4668.962919130     2        C10        1067401     -3932599      1      0
      4669.080778688     2        C10        6777394      1777394      0      -
      4669.088004738     2        C10        2045974     -2954026      1      0
      4669.256364308     2        C10       19324026     14324026      0      -
      4669.498135857     2        C10        3178104     -1821896      1      0
      4670.535150484     2        C10        2988536     -2011464      1      0
      4670.538585852     2        C10        5418414       418414      0      -
      4670.687292546     2        C10        4875150      -124850      1      0
      4670.833167759     2        C10          54876     -4945124      1      0
      4670.833225526     2        C10       23772897     18772897      0      -
      4671.002039345     2        C10       11620621      6620621      0      -
      4671.015846840     2        C10       13947570      8947570      0      -
      4671.029799428     2        C10       16910944     11910944      0      -
      4671.187335120     2        C10        6892552      1892552      0      -
      4671.194634182     2        C10       19743264     14743264      0      -
      4671.354681162     2        C10       28505698     23505698      0      -
      4671.510227004     2        C10       24472854     19472854      0      -
      4671.535412545     2        C10        4365678      -634322      1      0
      4671.712461597     2        C10        3549276     -1450724      1      0
      4671.716462010     2        C10          55574     -4944426      1      0
      4671.716521240     2        C10       19706592     14706592      0      -
      4671.867979453     2        C10       27087571     22087571      0      -
      4671.895529164     2        C10        7445084      2445084      0      -
