          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4454.904824976     3         C3        2039543      1339543      0      -
      4454.907000399     3         C3        1148176       448176      0      -
      4454.908162695     3         C3        3799568      3099568      0      -
      4454.991514339     3         C3        1953254      1253254      0      -
      4455.108915285     3         C3        3136469      2436469      0      -
      4455.112066834     3         C3        2974351      2274351      0      -
      4455.115066435     3         C3        3501949      2801949      0      -
      4455.118582784     3         C3        1603635       903635      0      -
      4455.120592587     3         C3         893647       193647      0      -
      4455.121495914     3         C3        3546999      2846999      0      -
      4455.205518496     3         C3        2636312      1936312      0      -
      4455.208160178     3         C3        1746524      1046524      0      -
      4455.210053732     3         C3        1601225       901225      0      -
      4455.211659077     3         C3        3410809      2710809      0      -
      4455.215081766     3         C2          53969        17969      0      -
      4455.314777497     3         C1          35740        33740      0      -
      4455.314816167     3         C3        3337990      2637990      0      -
      4455.318161337     3         C2         807167       771167      1      1
      4455.319163243     3         C3        2324153      1624153      0      -
      4455.321498116     3         C3        1248606       548606      0      -
      4455.401891859     3         C2         119760        83760      0      -
      4455.402034539     3         C2        1007747       971747      1      1
      4455.403061656     3         C2         584618       548618      0      -
      4455.403668884     3         C2         628878       592878      0      -
      4455.424176868     3         C2         641638       605638      0      -
      4455.424823786     3         C3        3610329      2910329      0      -
      4455.428447835     3         C3        2288112      1588112      0      -
      4455.688943573     3         C3        3062590      2362590      0      -
      4455.692019713     3         C3        1203106       503106      0      -
      4455.773044345     3         C3        1772804      1072804      0      -
      4455.774822099     3         C3        3547359      2847359      0      -
      4455.778393868     3         C3         922197       222197      0      -
      4455.779645114     3         C3        1841484      1141484      0      -
      4455.781498068     3         C3        3561228      2861228      0      -
      4455.785073626     3         C2         718618       682618      0      -
      4455.865895638     3         C3        2256913      1556913      0      -
      4455.868159661     3         C3        3324169      2624169      0      -
      4455.871491660     3         C3        3555719      2855719      0      -
      4455.875060159     3         C3        1303036       603036      0      -
      4455.976249636     3         C3        1902574      1202574      0      -
      4455.978159340     3         C3        3819228      3119228      0      -
      4455.982004438     3         C3        3032520      2332520      0      -
      4455.985051728     3         C3        3103380      2403380      0      -
      4455.988168688     3         C3        1665795       965795      0      -
      4456.069334629     3         C3        2148253      1448253      0      -
      4456.071488192     3         C3        2004714      1304714      0      -
      4456.073699155     3         C3        1117136       417136      0      -
      4456.074821091     3         C3        3640259      2940259      0      -
      4456.078485950     3         C3        3216049      2516049      0      -
      4456.081716669     3         C3        2618672      1918672      0      -
      4456.163906557     3         C2         487178       451178      0      -
      4456.263718268     3         C3        1097687       397687      0      -
      4456.264820355     3         C3        3554978      2854978      0      -
      4456.268388983     3         C3        3268070      2568070      0      -
      4456.271922102     3         C3        3123890      2423890      0      -
      4456.275058552     3         C3        3049780      2349780      0      -
