          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      1722.408530141     3         C3        2745212      2045212      0      -
      1722.411290754     3         C3        4013288      3313288      0      -
      1722.415327272     3         C3        6024839      5324839      0      -
      1722.421368361     3         C3        5551236      4851236      0      -
      1722.426959517     3         C3        4801602      4101602      0      -
      1722.431783989     3         C2         543053       507053      0      -
      1722.432342632     3         C3        3727798      3027798      0      -
      1722.436092760     3         C3        2118760      1418760      0      -
      1722.438219740     3         C3         840534       140534      0      -
      1722.439075884     3         C3        3830458      3130458      0      -
      1722.442922782     3         C3        5352555      4652555      0      -
      1722.448330487     3         C3        1510577       810577      0      -
      1722.449899654     3         C3        4430351      3730351      0      -
      1722.454365205     3         C2         586163       550163      0      -
      1722.454956308     3         C2         160961       124961      0      -
      1722.455131929     3         C3        1373226       673226      0      -
      1722.456520565     3         C3        4822493      4122493      0      -
      1722.461394698     3         C2         153711       117711      0      -
      1722.461561809     3         C3        1875539      1175539      0      -
      1722.463473358     3         C3        4959513      4259513      0      -
      1722.468487931     3         C2         654233       618233      0      -
      1722.469192765     3         C3         923424       223424      0      -
      1722.470152129     3         C3        4228910      3528910      0      -
      1722.474398049     3         C2         324151       288151      0      -
      1722.474740711     3         C2         130170        94170      0      -
      1722.474874821     3         C3        3329236      2629236      0      -
      1722.478218067     3         C3        5512566      4812566      0      -
      1722.483753263     3         C3        1121955       421955      0      -
      1722.484880698     3         C3        2128640      1428640      0      -
      1722.487030578     3         C3        1179136       479136      0      -
      1722.488215114     3         C3        2949573      2249573      0      -
      1722.491185857     3         C2         211441       175441      0      -
      1722.491417819     3         C2         127560        91560      0      -
      1722.491553469     3         C3        3317886      2617886      0      -
      1722.494878465     3         C2         400422       364422      0      -
      1722.495300217     3         C3        2910263      2210263      0      -
      1722.498215830     3         C2         770804       734804      1      1
      1722.499001874     3         C3        2731223      2031223      0      -
      1722.501740937     3         C2         769743       733743      1      1
      1722.502532601     3         C3        2514791      1814791      0      -
      1722.505070232     3         C3        2269801      1569801      0      -
      1722.507355433     3         C3        5932878      5232878      0      -
      1722.513303971     3         C2         269521       233521      0      -
      1722.513587492     3         C2         175731       139731      0      -
      1722.513771443     3         C3        5812927      5112927      0      -
      1722.519600510     3         C3        1155376       455376      0      -
      1722.520762706     3         C3         774764        74764      0      -
      1722.521545600     3         C3        1316306       616306      0      -
      1722.522877406     3         C3        4849403      4149403      0      -
      1722.527738699     3         C3        5702456      5002456      0      -
      1722.533456885     3         C2         183071       147071      0      -
      1722.533655636     3         C3        1290056       590056      0      -
      1722.534950972     3         C3        1309926       609926      0      -
      1722.536275419     3         C2         659873       623873      0      -
      1722.536949832     3         C3        1254436       554436      0      -
      1722.538207608     3         C2         347031       311031      0      -
      1722.538562569     3         C3        1372027       672027      0      -
      1722.539941066     3         C3        1596597       896597      0      -
      1722.541539843     3         C3        2330421      1630421      0      -
      1722.543879664     3         C3         991015       291015      0      -
      1722.544872699     3         C3        1155275       455275      0      -
      1722.546034664     3         C3        1129825       429825      0      -
      1722.547170710     3         C3        1033624       333624      0      -
      1722.548206624     3         C3        2033940      1333940      0      -
      1722.550247224     3         C2         283801       247801      0      -
      1722.550536915     3         C2         653113       617113      0      -
      1722.551196998     3         C3        5976368      5276368      0      -
      1722.557184126     3         C3        1020215       320215      0      -
      1722.558207091     3         C2         219301       183301      0      -
      1722.558432742     3         C3        2199351      1499351      0      -
      1722.560638703     3         C3         898744       198744      0      -
      1722.561539917     3         C3        3331255      2631255      0      -
      1722.564874482     3         C2         201441       165441      0      -
      1722.565085783     3         C3        5075764      4375764      0      -
      1722.570173117     3         C3        5556616      4856616      0      -
      1722.575741453     3         C3        1063265       363265      0      -
      1722.576811928     3         C3        1392517       692517      0      -
      1722.578206705     3         C3        2688722      1988722      0      -
      1722.580903337     3         C3        5845738      5145738      0      -
      1722.586759315     3         C2         394872       358872      0      -
      1722.587163717     3         C3        4108279      3408279      0      -
      1722.591288366     3         C3        5117514      4417514      0      -
      1722.596417240     3         C3        1787108      1087108      0      -
      1722.598207288     3         C2         310792       274792      0      -
      1722.598525120     3         C3        1551347       851347      0      -
      1722.600082777     3         C3        1454467       754467      0      -
      1722.601540384     3         C3        2171670      1471670      0      -
      1722.603725094     3         C3        1145876       445876      0      -
      1722.604873770     3         C3        1551767       851767      0      -
      1722.606432017     3         C3        1096515       396515      0      -
      1722.607534752     3         C2         669873       633873      0      -
      1722.608208655     3         C3        2203311      1503311      0      -
      1722.610418536     3         C3        1119065       419065      0      -
      1722.611540131     3         C3        1385436       685436      0      -
      1722.612932467     3         C3        1938969      1238969      0      -
      1722.614874986     3         C3        1519668       819668      0      -
      1722.616401024     3         C3        1803448      1103448      0      -
      1722.618208042     3         C3        1292476       592476      0      -
      1722.619507118     3         C3        1916359      1216359      0      -
      1722.621429587     3         C2         108091        72091      0      -
      1722.621540058     3         C3        2079959      1379959      0      -
      1722.623626587     3         C3        1244116       544116      0      -
      1722.624873293     3         C3        3331246      2631246      0      -
      1722.628208029     3         C2         492662       456662      0      -
      1722.628710051     3         C3        1551747       851747      0      -
      1722.630267918     3         C3        1269906       569906      0      -
      1722.631540204     3         C3        2139030      1439030      0      -
      1722.633689124     3         C2         121021        85021      0      -
      1722.633820095     3         C3        4495231      3795231      0      -
      1722.638331766     3         C3        2056100      1356100      0      -
      1722.640397166     3         C2         321341       285341      0      -
      1722.640726917     3         C3         810574       110574      0      -
      1722.641539611     3         C3         919074       219074      0      -
      1722.642465036     3         C3        1488446       788446      0      -
      1722.643963683     3         C3        5764387      5064387      0      -
      1722.649738920     3         C3        1798818      1098818      0      -
      1722.651539948     3         C2         359172       323172      0      -
      1722.651908150     3         C3        1774048      1074048      0      -
      1722.653688528     3         C3        1182626       482626      0      -
      1722.654873794     3         C3        1017484       317484      0      -
      1722.655898378     3         C3        5728637      5028637      0      -
      1722.661637355     3         C3        3233645      2533645      0      -
      1722.664874550     3         C2         612243       576243      0      -
      1722.665495673     3         C3        2709033      2009033      0      -
      1722.668208196     3         C3        1060785       360785      0      -
      1722.669275821     3         C3        4341120      3641120      0      -
      1722.673627101     3         C3        1243796       543796      0      -
      1722.674873227     3         C3        1128575       428575      0      -
      1722.676011233     3         C3        2193050      1493050      0      -
      1722.678206823     3         C2         337231       301231      0      -
      1722.678550374     3         C3        2987574      2287574      0      -
      1722.681541148     3         C3         962395       262395      0      -
      1722.682512483     3         C2          55780        19780      0      -
      1722.682576723     3         C3        1200736       500736      0      -
      1722.683784239     3         C3        1086935       386935      0      -
      1722.684873404     3         C3         964645       264645      0      -
      1722.685847289     3         C3        1483387       783387      0      -
      1722.687336976     3         C3         867254       167254      0      -
      1722.688206620     3         C3        3002374      2302374      0      -
      1722.691217904     3         C2         320131       284131      0      -
      1722.691541295     3         C3        1995170      1295170      0      -
      1722.693543235     3         C3        5299704      4599704      0      -
      1722.698850259     3         C3        2687443      1987443      0      -
      1722.701540832     3         C2         766544       730544      1      1
      1722.702317166     3         C3        2532992      1832992      0      -
      1722.704856438     3         C1          14620        12620      0      -
      1722.704873698     3         C3        2444241      1744241      0      -
      1722.707327069     3         C3         877254       177254      0      -
      1722.708207173     3         C3        3330806      2630806      0      -
      1722.711550029     3         C3        2556022      1856022      0      -
      1722.714112571     3         C3         758433        58433      0      -
      1722.714873714     3         C3        3260156      2560156      0      -
      1722.718143020     3         C2          61430        25430      0      -
      1722.718207990     3         C2         262621       226621      0      -
      1722.718479291     3         C3        2718843      2018843      0      -
      1722.721207794     3         C2         330142       294142      0      -
      1722.721541766     3         C3        1268026       568026      0      -
      1722.722816042     3         C3         994194       294194      0      -
      1722.723816526     3         C3        1054765       354765      0      -
      1722.724874261     3         C3        2155780      1455780      0      -
      1722.727036561     3         C3        1167896       467896      0      -
      1722.728206747     3         C3        1801198      1101198      0      -
      1722.730017895     3         C3        1519977       819977      0      -
      1722.731540142     3         C3        1892649      1192649      0      -
      1722.733441861     3         C3        1429137       729137      0      -
      1722.734874158     3         C3        3147315      2447315      0      -
      1722.738028483     3         C3        5350255      4650255      0      -
      1722.743385788     3         C3        1485017       785017      0      -
      1722.744873815     3         C3        1527407       827407      0      -
      1722.746407352     3         C3        1797358      1097358      0      -
      1722.748207660     3         C2         120201        84201      0      -
      1722.748337131     3         C3        2848073      2148073      0      -
      1722.751195444     3         C3        4899773      4199773      0      -
      1722.756106427     3         C3        5295915      4595915      0      -
      1722.761413262     3         C3        4920273      4220273      0      -
      1722.766344135     3         C3        1174186       474186      0      -
      1722.767525191     3         C3        6043758      5343758      0      -
      1722.773580069     3         C3        1290946       590946      0      -
      1722.774874055     3         C3        2551892      1851892      0      -
      1722.777432937     3         C2         548683       512683      0      -
      1722.777988520     3         C3        4408080      3708080      0      -
      1722.782420061     3         C3        5970248      5270248      0      -
      1722.788412339     3         C3        2459551      1759551      0      -
      1722.790887070     3         C3        4115999      3415999      0      -
      1722.795017050     3         C3        1952119      1252119      0      -
      1722.796991519     3         C3        1218155       518155      0      -
      1722.798214984     3         C2         101231        65231      0      -
      1722.798329645     3         C3        4354660      3654660      0      -
      1722.802699555     3         C2          65501        29501      0      -
      1722.802779946     3         C3        4987973      4287973      0      -
      1722.807790029     3         C2         421542       385542      0      -
      1722.808217111     3         C3        2800803      2100803      0      -
      1722.811040255     3         C2         505192       469192      0      -
      1722.811551117     3         C2         118580        82580      0      -
      1722.811687548     3         C2         757463       721463      1      1
      1722.812452621     3         C3        2399371      1699371      0      -
      1722.814964993     3         C2        1430337      1394337      1      1
      1722.816404110     3         C2         879734       843734      1      1
      1722.817301064     3         C2         903314       867314      1      1
      1722.818207368     3         C2          32860        -3140      1      0
      1722.818246958     3         C2         518353       482353      0      -
      1722.818820321     3         C2           2590       -33410      1      0
      1722.818833741     3         C2          42850         6850      0      -
      1722.818886251     3         C2         608643       572643      0      -
      1722.819500324     3         C2         520353       484353      0      -
      1722.820026227     3         C3        1511527       811527      0      -
      1722.821540414     3         C2         152890       116890      0      -
      1722.821701544     3         C3        1727359      1027359      0      -
      1722.823436103     3         C3        5917927      5217927      0      -
      1722.829361980     3         C2         648473       612473      0      -
      1722.830016943     3         C3        5170585      4470585      0      -
      1722.835207348     3         C3        2418721      1718721      0      -
      1722.837635809     3         C2         534683       498683      0      -
      1722.838176272     3         C1          27810        25810      0      -
      1722.838206472     3         C3        1666017       966017      0      -
      1722.839881770     3         C3        1656027       956027      0      -
      1722.841540147     3         C3        1106115       406115      0      -
      1722.842655502     3         C3        2215661      1515661      0      -
      1722.844874453     3         C3        2581642      1881642      0      -
      1722.847466445     3         C3        5213914      4513914      0      -
      1722.852690809     3         C3         847204       147204      0      -
      1722.853547233     3         C3        1398367       698367      0      -
      1722.854952630     3         C3        1771688      1071688      0      -
      1722.856738678     3         C3        1471247       771247      0      -
      1722.858215285     3         C3        2478972      1778972      0      -
      1722.860708637     3         C3         834424       134424      0      -
      1722.861548421     3         C3        1293686       593686      0      -
