          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2814.608376462     2         C1        1201063      1199063      1      1
      2814.625214827     2        C10        5537521       537521      0      -
      2814.630813049     2        C10        5000430          430      1      0
      2814.635873685     2        C10        2947774     -2052226      1      0
      2814.638882586     2        C10        1879839     -3120161      1      0
      2814.640822221     2        C10        3284094     -1715906      1      0
      2814.644163923     2         C8        2885050      2085050      0      -
      2814.647152467     2        C10        5127219       127219      0      -
      2814.652341987     2        C10        1769369     -3230631      1      0
      2814.654119453     2        C10          72687     -4927313      1      0
      2814.654194301     2        C10          30274     -4969726      1      0
      2814.654280578     2        C10        2902439     -2097561      1      0
      2814.657232502     2        C10        3545431     -1454569      1      0
      2814.660841021     2        C10        5873005       873005      0      -
      2814.666783268     2        C10        3443361     -1556639      1      0
      2814.670306417     2        C10        2095839     -2904161      1      0
      2814.672481666     2        C10        4899797      -100203      1      0
      2814.677477875     2        C10        3857950     -1142050      1      0
      2814.681436144     2        C10        1624552     -3375448      1      0
      2814.683133919     2        C10        5589124       589124      0      -
      2814.688810759     2        C10        6037832      1037832      0      -
      2814.694947615     2        C10        5262434       262434      0      -
      2814.700308834     2        C10        5486219       486219      0      -
      2814.705867972     2        C10        1990581     -3009419      1      0
      2814.707929729     2        C10        4753686      -246314      1      0
      2814.712787107     2        C10        5515999       515999      0      -
      2814.718392323     2        C10        4507512      -492488      1      0
      2814.723001678     2        C10        3230706     -1769294      1      0
      2814.726332884     2         C6         726910       526910      0      -
      2814.727146554     2         C8        2974859      2174859      0      -
      2814.730252275     2        C10          62526     -4937474      1      0
      2814.730322706     2        C10        3659390     -1340610      1      0
      2814.734081475     2        C10        5876062       876062      0      -
      2814.740056860     2        C10        6198673      1198673      0      -
      2814.746362288     2        C10        3255384     -1744616      1      0
      2814.749720911     2        C10        5512714       512714      0      -
      2814.755334317     2         C8        1924199      1124199      0      -
      2814.757399209     2        C10        5205309       205309      0      -
      2814.762705447     2        C10        3686134     -1313866      1      0
      2814.766494056     2         C3          56518       -43482      1      0
      2814.766574128     2         C3          35187       -64813      1      0
      2814.766673360     2        C10        4474747      -525253      1      0
      2814.771248209     2        C10        2795188     -2204812      1      0
      2814.774143797     2        C10        5343694       343694      0      -
      2814.779591188     2        C10        4144018      -855982      1      0
      2814.783827689     2        C1E          30573        10573      0      -
      2814.783899429     2         C8        3342982      2542982      0      -
      2814.787375174     2        C10        5596513       596513      0      -
      2814.793071339     2        C10        1600653     -3399347      1      0
      2814.794752697     2         C8        2317245      1517245      0      -
      2814.797203785     2        C10        5620631       620631      0      -
      2814.802923883     2        C10        1282348     -3717652      1      0
      2814.804278896     2        C10        3538323     -1461677      1      0
      2814.807914880     2        C10        1572860     -3427140      1      0
      2814.809561003     2        C10        6177711      1177711      0      -
      2814.815844128     2        C10        4869348      -130652      1      0
      2814.820813669     2         C8        3055668      2255668      0      -
      2814.823998369     2         C6         591511       391511      0      -
      2814.824683840     2         C8        2305643      1505643      0      -
      2814.827107401     2         C8        3418351      2618351      0      -
      2814.830655745     2        C10        5960919       960919      0      -
      2814.836717626     2        C10         796884     -4203116      1      0
      2814.837585319     2        C10        3448798     -1551202      1      0
      2814.841134191     2        C10        4609965      -390035      1      0
      2814.845845784     2        C10        3673368     -1326632      1      0
      2814.849625355     2        C10        5019063        19063      0      -
      2814.854741557     2        C10        3380984     -1619016      1      0
      2814.858220167     2        C10        5831096       831096      0      -
      2814.864145346     2        C10        3752266     -1247734      1      0
      2814.867985662     2        C10        3668233     -1331767      1      0
      2814.871747017     2        C10        2814691     -2185309      1      0
      2814.874671339     2        C10        3711413     -1288587      1      0
      2814.878489790     2        C10        2289206     -2710794      1      0
      2814.880809034     2        C10          16071     -4983929      1      0
      2814.880915950     2        C10        3583260     -1416740      1      0
      2814.884598941     2         C8        2079253      1279253      0      -
      2814.886818478     2        C10          63670     -4936330      1      0
      2814.886891176     2        C10          83552     -4916448      1      0
      2814.886981900     2        C10        1102546     -3897454      1      0
      2814.888168535     2        C10        1259162     -3740838      1      0
      2814.889508754     2        C10        4079222      -920778      1      0
      2814.893693432     2         C8        4130487      3330487      0      -
      2814.897936880     2        C10        2888786     -2111214      1      0
      2814.900942436     2         C6         626903       426903      0      -
      2814.901670344     2        C10        4943278       -56722      1      0
      2814.906716125     2        C10        5639146       639146      0      -
      2814.912456756     2        C10        5678555       678555      0      -
      2814.918235284     2        C10        5449403       449403      0      -
      2814.923789154     2        C10        5784863       784863      0      -
      2814.929684321     2        C10        5725349       725349      0      -
      2814.935510962     2        C10        3618614     -1381386      1      0
      2814.939239404     2        C10        2676855     -2323145      1      0
      2814.942027698     2        C10        4626992      -373008      1      0
      2814.946767206     2        C10        2016773     -2983227      1      0
      2814.948895803     2        C10        5150631       150631      0      -
      2814.954160661     2        C10        5485792       485792      0      -
      2814.959757373     2        C10        5715421       715421      0      -
      2814.965582087     2        C10        3930610     -1069390      1      0
      2814.969625703     2        C10        6065965      1065965      0      -
      2814.975801435     2        C10        3877851     -1122149      1      0
      2814.979792058     2        C10        3096875     -1903125      1      0
      2814.983001467     2        C10        4289466      -710534      1      0
      2814.987411730     2        C10        6371292      1371292      0      -
      2814.993897557     2        C10        5895123       895123      0      -
      2814.999904170     2        C10        4885387      -114613      1      0
      2815.004900021     2         C6         600331       400331      0      -
      2815.005600856     2        C10        4073597      -926403      1      0
      2815.009788078     2        C10        3286857     -1713143      1      0
      2815.013188892     2        C10        4171176      -828824      1      0
      2815.017476814     2        C10        5466911       466911      0      -
      2815.023052353     2        C10        1577359     -3422641      1      0
      2815.024711492     2        C10        4787510      -212490      1      0
      2815.029612677     2        C10        1008436     -3991564      1      0
      2815.030730780     2         C8        1657276       857276      0      -
      2815.032527986     2        C10        4885642      -114358      1      0
      2815.037511175     2         C8        2373434      1573434      0      -
      2815.040005787     2        C10        5217611       217611      0      -
      2815.045332596     2         C6         706448       506448      0      -
      2815.046143431     2        C10        1156230     -3843770      1      0
      2815.047412725     2        C10        4517704      -482296      1      0
      2815.052042483     2         C6         373783       173783      0      -
      2815.052517245     2        C10        3843121     -1156879      1      0
      2815.056481758     2        C10        5563710       563710      0      -
      2815.062148403     2        C10        3578325     -1421675      1      0
      2815.065837437     2        C10        4466217      -533783      1      0
      2815.070420819     2         C3         252298       152298      0      -
      2815.070745137     2        C10        3951695     -1048305      1      0
      2815.074806354     2        C10        3977725     -1022275      1      0
      2815.078896599     2        C10        3845616     -1154384      1      0
      2815.082853654     2        C10        2705087     -2294913      1      0
      2815.085669394     2        C10        2356242     -2643758      1      0
      2815.088125030     2        C10        5921173       921173      0      -
      2815.094158476     2         C6         318260       118260      0      -
      2815.094577661     2         C3          57271       -42729      1      0
      2815.094643265     2         C3          80312       -19688      1      0
      2815.094730765     2         C3          29037       -70963      1      0
      2815.094805087     2        C10        5909620       909620      0      -
      2815.100822502     2         C8        1422035       622035      0      -
      2815.102383067     2         C6         835052       635052      0      -
      2815.103319586     2        C10        1392286     -3607714      1      0
      2815.104820881     2        C10        5203000       203000      0      -
      2815.110136455     2        C10        6012878      1012878      0      -
      2815.116258748     2         C3          57331       -42669      1      0
      2815.116325105     2         C3          79134       -20866      1      0
      2815.116411546     2         C3          11613       -88387      1      0
      2815.116491198     2        C10        2962070     -2037930      1      0
      2815.119565359     2         C6         710578       510578      0      -
      2815.120386259     2         C8        1915026      1115026      0      -
      2815.122440234     2        C10        1569737     -3430263      1      0
      2815.124119980     2        C10        4019518      -980482      1      0
      2815.128251655     2        C10        2457890     -2542110      1      0
      2815.130819767     2         C8        1397060       597060      0      -
      2815.132358147     2        C10        3391936     -1608064      1      0
      2815.135862020     2         C6         339185       139185      0      -
      2815.136305135     2         C6         705285       505285      0      -
      2815.137121525     2        C10        6331193      1331193      0      -
      2815.143561532     2        C10          62295     -4937705      1      0
      2815.143631937     2        C10        1466797     -3533203      1      0
      2815.145212151     2        C10        2167769     -2832231      1      0
      2815.147495010     2        C10        4743130      -256870      1      0
      2815.152349862     2        C10        5060873        60873      0      -
      2815.157515557     2        C10        5906870       906870      0      -
      2815.163529505     2        C10          62621     -4937379      1      0
      2815.163599529     2        C10        1080011     -3919989      1      0
      2815.164760682     2        C10        4417282      -582718      1      0
      2815.169290968     2        C10        6135869      1135869      0      -
      2815.175538889     2         C6         458783       258783      0      -
      2815.176099246     2        C10        4463279      -536721      1      0
      2815.180679330     2        C10        5464376       464376      0      -
      2815.186255908     2        C10        2411650     -2588350      1      0
      2815.188777466     2         C8        1856252      1056252      0      -
      2815.190774686     2        C10        3701167     -1298833      1      0
      2815.194585108     2        C10        2794158     -2205842      1      0
      2815.197490907     2         C8        1355107       555107      0      -
      2815.198985413     2        C10        2903299     -2096701      1      0
      2815.201994494     2        C10        2488972     -2511028      1      0
      2815.204584416     2        C10        3445040     -1554960      1      0
      2815.208092408     2        C10        3089528     -1910472      1      0
      2815.211265589     2        C10        1981860     -3018140      1      0
      2815.213326436     2        C10        2250110     -2749890      1      0
      2815.215656846     2        C10        5057603        57603      0      -
      2815.220865136     2         C8        1874630      1074630      0      -
      2815.222852091     2        C10        3401537     -1598463      1      0
      2815.226372182     2        C1E          89012        69012      0      -
      2815.226532888     2        C10        4586089      -413911      1      0
      2815.231226244     2         C8        2353012      1553012      0      -
      2815.233721738     2         C6         381793       181793      0      -
      2815.234203003     2         C8        2068254      1268254      0      -
      2815.236393564     2        C10        1560335     -3439665      1      0
      2815.238062643     2        C10        5733247       733247      0      -
      2815.243892732     2         C8        2453302      1653302      0      -
      2815.246468366     2        C10        1850533     -3149467      1      0
      2815.248427879     2        C10        2244608     -2755392      1      0
      2815.250788594     2        C10        6031183      1031183      0      -
      2815.256927483     2        C10          62375     -4937625      1      0
      2815.257014733     2        C10        3839631     -1160369      1      0
      2815.260964961     2        C10        3847095     -1152905      1      0
      2815.264911206     2        C10        4689866      -310134      1      0
      2815.269713206     2        C10        2722706     -2277294      1      0
      2815.272549781     2        C10        2828564     -2171436      1      0
      2815.275491847     2        C10        4303498      -696502      1      0
      2815.279907675     2        C1E          25689         5689      0      -
      2815.279982579     2        C10        1290555     -3709445      1      0
      2815.281354036     2         C8        2389499      1589499      0      -
      2815.283869965     2         C8        1769849       969849      0      -
      2815.285779728     2        C10        3850969     -1149031      1      0
      2815.289723718     2        C10        2667776     -2332224      1      0
      2815.292502609     2        C10        5375279       375279      0      -
      2815.297982439     2        C10        3540905     -1459095      1      0
      2815.301615669     2        C10        2521239     -2478761      1      0
      2815.304244263     2         C8        2793325      1993325      0      -
      2815.307163294     2        C10        4333294      -666706      1      0
      2815.311605726     2        C10        2541290     -2458710      1      0
      2815.314254040     2        C10        4099564      -900436      1      0
      2815.318457697     2         C6         375755       175755      0      -
      2815.318934994     2        C10        3005403     -1994597      1      0
      2815.322052911     2         C8        1925424      1125424      0      -
      2815.324101286     2         C8        1242930       442930      0      -
      2815.325484298     2        C10        3526978     -1473022      1      0
      2815.329122579     2        C10        3297457     -1702543      1      0
      2815.332530103     2        C10        3764187     -1235813      1      0
      2815.336407814     2        C10        4653446      -346554      1      0
      2815.341161027     2        C10        5699024       699024      0      -
      2815.346966951     2        C10        3358934     -1641066      1      0
      2815.350449741     2         C8        2242014      1442014      0      -
      2815.352813539     2        C10        3186232     -1813768      1      0
      2815.356112099     2        C10        4989041       -10959      1      0
      2815.361211197     2        C10        5372409       372409      0      -
      2815.366679990     2        C10        5194908       194908      0      -
      2815.371984069     2         C8        1442667       642667      0      -
      2815.373567540     2        C10          63734     -4936266      1      0
      2815.373640306     2        C10        6314374      1314374      0      -
      2815.380063772     2        C10        3981934     -1018066      1      0
      2815.384162680     2         C6         598774       398774      0      -
      2815.384862271     2        C10        4549819      -450181      1      0
      2815.389514923     2        C10        1217069     -3782931      1      0
      2815.390761494     2        C10        5050181        50181      0      -
      2815.395923744     2        C10        2549128     -2450872      1      0
      2815.398576811     2        C10        4464524      -535476      1      0
      2815.403153282     2        C10        2259791     -2740209      1      0
      2815.405526139     2         C8        1631565       831565      0      -
      2815.407281599     2        C10        4427214      -572786      1      0
      2815.411818280     2        C1E          32947        12947      0      -
      2815.411898068     2        C10        5023803        23803      0      -
      2815.417022570     2        C10        3531416     -1468584      1      0
      2815.420673332     2         C6         685162       485162      0      -
      2815.421459210     2         C6         822507       622507      0      -
      2815.422383990     2        C10        4296448      -703552      1      0
      2815.426793190     2        C10        5608389       608389      0      -
      2815.432512009     2        C10        1804869     -3195131      1      0
      2815.434424076     2        C10        6267874      1267874      0      -
      2815.440804744     2        C10         719679     -4280321      1      0
      2815.441606090     2        C10        5521977       521977      0      -
      2815.447242536     2         C8        2758824      1958824      0      -
      2815.450123694     2        C10         515714     -4484286      1      0
      2815.450744707     2         C8        2022158      1222158      0      -
      2815.452889606     2        C10        3107904     -1892096      1      0
      2815.456115364     2        C10        4660740      -339260      1      0
      2815.460806624     2        C10          62768     -4937232      1      0
      2815.460876106     2        C10          34408     -4965592      1      0
      2815.461013593     2        C10        5566670       566670      0      -
      2815.466688360     2        C10         932746     -4067254      1      0
      2815.467703339     2        C10        3073585     -1926415      1      0
      2815.470808257     2        C10          50774     -4949226      1      0
      2815.470961141     2        C10        4045207      -954793      1      0
      2815.475116433     2        C10        2262957     -2737043      1      0
      2815.477493963     2        C10        5629890       629890      0      -
      2815.483233809     2        C10        2018853     -2981147      1      0
      2815.485361966     2         C3          57524       -42476      1      0
      2815.485427101     2         C3          65457       -34543      1      0
      2815.485560919     2         C6         364533       164533      0      -
      2815.486027979     2        C10        4489952      -510048      1      0
      2815.490639775     2        C10        3405782     -1594218      1      0
      2815.494155648     2        C10        6074357      1074357      0      -
      2815.500341820     2        C10        5762564       762564      0      -
      2815.506202000     2        C10        5524604       524604      0      -
      2815.511800821     2         C6         297350        97350      0      -
      2815.512177603     2        C10        4911028       -88972      1      0
      2815.517195554     2        C10        4243867      -756133      1      0
      2815.521534260     2        C10        4366962      -633038      1      0
      2815.526035254     2        C10        4654848      -345152      1      0
      2815.530813447     2        C10        5772116       772116      0      -
      2815.536693490     2        C10        4025092      -974908      1      0
      2815.540882107     2        C10        2370302     -2629698      1      0
      2815.543388870     2        C10        3532571     -1467429      1      0
      2815.547034898     2         C8        1523293       723293      0      -
      2815.548677920     2        C10        3849909     -1150091      1      0
      2815.552691912     2        C1E          72033        52033      0      -
