          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      3779.256836395     2        C10        1116864     -3883136      1      0
      3779.265485783     2        C10        2982638     -2017362      1      0
      3779.268842063     2        C10         748041     -4251959      1      0
      3779.269765826     2        C10        1482815     -3517185      1      0
      3779.271428118     2        C10         861207     -4138793      1      0
      3779.272313871     2        C10          60697     -4939303      1      0
      3779.272388359     2        C10           6282     -4993718      1      0
      3779.272423212     2        C10          48458     -4951542      1      0
      3779.272485864     2        C10         850165     -4149835      1      0
      3779.273415464     2        C10         547645     -4452355      1      0
      3779.273998960     2        C10        2897050     -2102950      1      0
      3779.276928562     2        C10        2912189     -2087811      1      0
      3779.279870844     2        C10        2913091     -2086909      1      0
      3779.282816572     2        C10        2985600     -2014400      1      0
      3779.286510395     2        C10        2148315     -2851685      1      0
      3779.288702703     2        C10         614613     -4385387      1      0
      3779.289533046     2        C10          16451     -4983549      1      0
      3779.289563065     2        C10          12115     -4987885      1      0
      3779.289594938     2        C10           4163     -4995837      1      0
      3779.289611028     2        C10           6019     -4993981      1      0
      3779.289627258     2        C10           6863     -4993137      1      0
      3779.289651888     2        C10           5654     -4994346      1      0
      3779.289925549     2       POLL          23674        23674      1      1
      3779.289951183     2       POLL          23470        23470      1      1
      3779.289976436     2       POLL          28774        28774      1      1
      3779.290009045     2        C10       13336449      8336449      0      -
      3779.341775106     2        C10       13231011      8231011      0      -
      3779.355093734     2        C10         300124     -4699876      1      0
      3779.355416257     2        C10         965040     -4034960      1      0
      3779.356398095     2        C10         308787     -4691213      1      0
      3779.356734415     2        C10       13916811      8916811      0      -
      3779.370865274     2        C10       27065185     22065185      0      -
      3779.398113662     2        C10          76008     -4923992      1      0
      3779.398517015     2        C10       12761085      7761085      0      -
      3779.411332393     2        C10          54364     -4945636      1      0
      3779.431737929     2        C10         197596     -4802404      1      0
      3779.432185176     2        C10         137742     -4862258      1      0
      3779.432568421     2        C10         140705     -4859295      1      0
      3779.432901511     2        C10          29074     -4970926      1      0
      3779.433418319     2        C10          43887     -4956113      1      0
      3779.433659099     2        C10          29349     -4970651      1      0
      3779.434167874     2        C10          45839     -4954161      1      0
      3779.434408491     2       POLL          23551        23551      1      1
      3779.434435815     2        C10           2106     -4997894      1      0
      3779.434737649     2        C10         119625     -4880375      1      0
      3779.450931782     2       POLL          23683        23683      1      1
      3779.450957934     2       POLL          23712        23712      1      1
      3779.450984030     2         C1         183832       181832      1      1
      3779.451192261     2        C10         325397     -4674603      1      0
      3779.451576276     2        C10       12736869      7736869      0      -
      3779.464330305     2        C10         572218     -4427782      1      0
      3779.465038207     2        C10       14009620      9009620      0      -
      3779.479139892     2        C10        1788538     -3211462      1      0
      3779.481022671     2        C10           9891     -4990109      1      0
      3779.481292649     2        C10       12515119      7515119      0      -
      3779.493861052     2        C10          38640     -4961360      1      0
      3779.500552868     2        C10           8514     -4991486      1      0
      3779.500740946     2        C10         222819     -4777181      1      0
      3779.503563553     2        C10         189628     -4810372      1      0
      3779.534671282     2        C10           7708     -4992292      1      0
      3779.534711537     2        C10           4397     -4995603      1      0
      3779.534738258     2        C10          39181     -4960819      1      0
      3779.534800549     2        C10         476927     -4523073      1      0
      3779.535304564     2        C10       12441564      7441564      0      -
      3779.547788578     2        C10         533137     -4466863      1      0
      3779.548442735     2        C10        8217170      3217170      0      -
      3779.556675975     2        C10        5268626       268626      0      -
      3779.562035351     2        C10          10605     -4989395      1      0
      3779.562066133     2        C10       13430656      8430656      0      -
