          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
       227.571421918     3         C3          52278       -47722      1      0
       227.571592209     3         C8        1987775      1187775      0      -
       227.573694865     3         C6         662273       462273      0      -
       227.574400515     3         C6         539715       339715      0      -
       227.575020423     3         C8        1455733       655733      0      -
       227.576591724     3         C8        1323306       523306      0      -
       227.577949225     3         C8        2701884      1901884      0      -
       227.580767327     3         C3         240814       140814      0      -
       227.581047539     3         C8        3531280      2731280      0      -
       227.584611949     3        C1E         112576        92576      1      1
       227.584825683     3         C8        3145102      2345102      0      -
       227.588095691     3         C6         633514       433514      0      -
       227.588826285     3         C8        2481385      1681385      0      -
       227.591341448     3         C8        2412377      1612377      0      -
       227.593870927     3        C10        5566758       566758      0      -
       227.599558373     3        C10        5897860       897860      0      -
       227.605596774     3         C8        2362421      1562421      0      -
       227.608011143     3         C8        3003380      2203380      0      -
       227.611161086     3        C10        5747160       747160      0      -
       227.617064201     3        C10        5901425       901425      0      -
       227.623088454     3         C8        1457252       657252      0      -
       227.624574954     3         C8        2116418      1316418      0      -
       227.626825953     3         C6         859397       659397      0      -
       227.627730564     3         C8        1795515       995515      0      -
       227.629658474     3         C8        1613013       813013      0      -
       227.631305315     3         C8        2965579      2165579      0      -
       227.634394258     3         C8        1978680      1178680      0      -
       227.636505709     3         C8        1415649       615649      0      -
       227.637954636     3         C8        3334821      2534821      0      -
       227.641341267     3        C1E          51411        31411      0      -
       227.641491831     3         C8        3151620      2351620      0      -
       227.644677155     3         C8        2290131      1490131      0      -
       227.647084356     3        C10        5694044       694044      0      -
       227.652897295     3         C8        1705604       905604      0      -
       227.654651372     3         C8        2148053      1348053      0      -
       227.656936281     3        C10        6057730      1057730      0      -
       227.663135234     3         C8        1443303       643303      0      -
       227.664631431     3         C8        2338293      1538293      0      -
       227.667102846     3         C6         583659       383659      0      -
       227.667729014     3         C8        2429482      1629482      0      -
       227.670273167     3         C6         748969       548969      0      -
       227.671067281     3         C8        3253831      2453831      0      -
       227.674449953     3        C10        6341695      1341695      0      -
       227.680931903     3         C1          13682        11682      0      -
       227.680962918     3        C10        5756091       756091      0      -
       227.686853895     3         C6         849659       649659      0      -
       227.687729137     3         C8        3560571      2760571      0      -
       227.691341888     3         C6         355759       155759      0      -
       227.691823602     3         C6         591811       391811      0      -
       227.692511949     3         C8        2111742      1311742      0      -
       227.694676315     3         C8        1878484      1078484      0      -
       227.696689149     3         C8        1199602       399602      0      -
       227.697940848     3         C8        1736212       936212      0      -
       227.699782517     3         C8        1463433       663433      0      -
       227.701298962     3         C8        2642371      1842371      0      -
       227.704056124     3         C6         300854       100854      0      -
       227.704399063     3         C8        3556893      2756893      0      -
       227.708007886     3         C8        1432569       632569      0      -
       227.709573841     3         C8        1689806       889806      0      -
       227.711405938     3         C8        3219734      2419734      0      -
       227.714678074     3         C8        1429477       629477      0      -
       227.716242729     3         C6         795720       595720      0      -
       227.717136836     3         C6         550171       350171      0      -
       227.717732020     3         C6         828789       628789      0      -
       227.718672037     3         C8        2633080      1833080      0      -
       227.721338792     3         C8        2455665      1655665      0      -
       227.723927980     3         C6         426981       226981      0      -
       227.724400101     3         C8        1813434      1013434      0      -
       227.726348165     3         C8        1572180       772180      0      -
       227.727972144     3         C8        3323151      2523151      0      -
       227.731439328     3         C6         698643       498643      0      -
       227.732237334     3         C8        1187056       387056      0      -
       227.733539371     3         C6         812400       612400      0      -
       227.734396430     3         C8        3562669      2762669      0      -
       227.738104217     3         C6         363519       163519      0      -
       227.738563301     3         C8        2723807      1923807      0      -
       227.741338730     3         C6         764826       564826      0      -
       227.742232524     3        C10        5826128       826128      0      -
       227.748201129     3         C8        2981760      2181760      0      -
       227.751216509     3         C3         272257       172257      0      -
       227.751619716     3         C8        2999573      2199573      0      -
       227.754671039     3         C8        1328389       528389      0      -
       227.756131774     3         C3         231134       131134      0      -
       227.756428131     3         C8        1487939       687939      0      -
       227.757967031     3         C8        2648851      1848851      0      -
       227.760748875     3         C6         269356        69356      0      -
       227.761062664     3         C8        3559693      2759693      0      -
       227.764765495     3         C8        3194701      2394701      0      -
       227.768012438     3         C6         308945       108945      0      -
       227.768448334     3         C8        2710233      1910233      0      -
       227.771300695     3         C8        2587800      1787800      0      -
       227.774024428     3        C10        6247364      1247364      0      -
       227.780415140     3         C6         320005       120005      0      -
       227.780829867     3         C3          57403       -42597      1      0
       227.780895285     3         C3          56651       -43349      1      0
       227.781023231     3        C10        6142491      1142491      0      -
       227.787315475     3         C6         374295       174295      0      -
       227.787730952     3         C6         775577       575577      0      -
       227.788603494     3         C6         840695       640695      0      -
       227.789539506     3         C8        1612049       812049      0      -
       227.791276015     3         C8        3348784      2548784      0      -
       227.794676055     3         C8        1754613       954613      0      -
       227.796565116     3        C10        5909372       909372      0      -
       227.802592696     3         C3          58043       -41957      1      0
       227.802675882     3         C3          64151       -35849      1      0
       227.802749212     3         C3          26905       -73095      1      0
       227.802856586     3         C8        1762623       962623      0      -
       227.804653102     3         C6         883817       683817      0      -
       227.805642190     3         C6         704120       504120      0      -
       227.806439291     3         C8        1480897       680897      0      -
       227.807971986     3        C1E          51337        31337      0      -
       227.808121664     3         C8        1664169       864169      0      -
       227.809916858     3         C8        1314917       514917      0      -
       227.811284767     3         C8        2893300      2093300      0      -
       227.814301775     3         C8        2454792      1654792      0      -
       227.816888040     3         C6         799070       599070      0      -
       227.817729567     3         C3         323644       223644      1      1
       227.818150502     3         C8        3141958      2341958      0      -
       227.821434329     3         C3         319339       219339      1      1
       227.821821893     3         C6         717163       517163      0      -
       227.822635339     3         C8        1985480      1185480      0      -
       227.824722627     3         C8        3135286      2335286      0      -
       227.827909660     3         C6         767307       567307      0      -
       227.828802518     3         C8        1520105       720105      0      -
       227.830455703     3         C6         564638       364638      0      -
       227.831065121     3         C8        1899907      1099907      0      -
       227.833096866     3         C8        1490891       690891      0      -
       227.834639054     3         C8        3208682      2408682      0      -
       227.837990849     3         C8        3297909      2497909      0      -
       227.841340336     3         C8        2017937      1217937      0      -
       227.843476753     3        C10        5872788       872788      0      -
       227.849488481     3         C8        1318397       518397      0      -
       227.850937939     3         C1           7820         5820      0      -
       227.850961239     3         C8        3658716      2858716      0      -
       227.854673117     3         C6         393845       193845      0      -
       227.855194192     3        C10        6161484      1161484      0      -
       227.861496281     3         C6         441622       241622      0      -
       227.862045267     3         C8        2578232      1778232      0      -
       227.864675500     3         C8        1798774       998774      0      -
       227.866589249     3         C8        1325359       525359      0      -
       227.867947628     3         C8        3340910      2540910      0      -
       227.871340593     3         C6         415189       215189      0      -
       227.871880618     3         C8        2437802      1637802      0      -
       227.874442864     3         C8        1852888      1052888      0      -
       227.876427998     3         C8        1265506       465506      0      -
       227.877722753     3         C8        2648928      1848928      0      -
       227.880503094     3         C6         517810       317810      0      -
       227.881064844     3         C8        2460035      1660035      0      -
       227.883656675     3         C6         698198       498198      0      -
       227.884400586     3         C6         404504       204504      0      -
       227.884908355     3         C8        3054109      2254109      0      -
       227.888104992     3         C8        2819259      2019259      0      -
       227.891063634     3         C8        3558230      2758230      0      -
       227.894762232     3         C8        3201212      2401212      0      -
       227.898105829     3         C8        2230191      1430191      0      -
       227.900468321     3         C6         553376       353376      0      -
       227.901063952     3         C8        1922942      1122942      0      -
       227.903098361     3         C8        1479275       679275      0      -
       227.904629324     3         C8        3325160      2525160      0      -
       227.908006064     3         C3          57758       -42242      1      0
       227.908088567     3         C3          57575       -42425      1      0
       227.908262235     3         C8        1835506      1035506      0      -
       227.910212270     3         C6         832581       632581      0      -
       227.911069932     3         C8        2876594      2076594      0      -
       227.914076887     3        C1E          93462        73462      0      -
       227.914209135     3        C1E          69723        49723      0      -
       227.914293100     3         C8        3664044      2864044      0      -
       227.918010086     3         C6         761524       561524      0      -
       227.918901575     3         C8        2128912      1328912      0      -
       227.921152140     3         C6         362847       162847      0      -
       227.921611659     3         C8        2040413      1240413      0      -
       227.923765710     3         C6         589266       389266      0      -
       227.924397140     3         C6         912848       712848      1      1
       227.925414374     3        C10        6085188      1085188      0      -
       227.931638505     3         C8        2473782      1673782      0      -
       227.934243408     3        C1E          35615        15615      0      -
       227.934294402     3         C8        2021504      1221504      0      -
       227.936448311     3         C8        1172163       372163      0      -
       227.937645460     3         C6        1050107       850107      1      1
       227.938815138     3         C8        2479930      1679930      0      -
       227.941346530     3         C8        3282584      2482584      0      -
       227.944771863     3         C8        3184433      2384433      0      -
       227.948008824     3         C6         661781       461781      0      -
       227.948795198     3         C8        2497222      1697222      0      -
       227.951344813     3         C8        1500453       700453      0      -
       227.952986798     3         C8        1554416       754416      0      -
       227.954593672     3         C8        3042880      2242880      0      -
       227.957779043     3         C8        2691980      1891980      0      -
       227.960603534     3         C6         415833       215833      0      -
       227.961063651     3         C8        2388620      1588620      0      -
       227.963584664     3         C6         768491       568491      0      -
       227.964398473     3         C8        3455578      2655578      0      -
       227.967995372     3        C1E          27835         7835      0      -
       227.968064244     3         C8        1493813       693813      0      -
       227.969690450     3         C8        1564043       764043      0      -
       227.971305791     3         C6         485309       285309      0      -
       227.971916028     3         C8        1741562       941562      0      -
       227.973790010     3         C6         565831       365831      0      -
       227.974400306     3         C8        3554545      2754545      0      -
       227.978095002     3         C8        2626068      1826068      0      -
       227.980852831     3        C1E          92875        72875      0      -
       227.980961398     3         C8        3661656      2861656      0      -
       227.984675689     3         C8        1755414       955414      0      -
       227.986550646     3         C8        1351667       551667      0      -
       227.987955256     3         C8        2364380      1564380      0      -
       227.990451408     3         C6         569911       369911      0      -
       227.991066241     3         C8        2239395      1439395      0      -
       227.993437654     3         C8        1109450       309450      0      -
       227.994599009     3         C8        1359659       559659      0      -
       227.996061459     3         C8        1888190      1088190      0      -
       227.998002626     3         C8        2631544      1831544      0      -
       228.000767338     3         C3         241046       141046      0      -
       228.001047482     3         C8        2587772      1787772      0      -
       228.003766488     3         C6         589427       389427      0      -
       228.004399414     3         C8        3559054      2759054      0      -
       228.008099734     3         C6         389378       189378      0      -
       228.008565159     3         C8        2723122      1923122      0      -
       228.011430624     3         C8        1928201      1128201      0      -
       228.013472748     3         C8        1071854       271854      0      -
       228.014687513     3         C8        3267341      2467341      0      -
       228.018103317     3         C8        3187263      2387263      0      -
       228.021430634     3         C8        3192963      2392963      0      -
       228.024675740     3         C3          57818       -42182      1      0
       228.024741435     3         C3          77983       -22017      1      0
       228.024939036     3         C8        3015827      2215827      0      -
       228.028006169     3         C8        1540327       740327      0      -
       228.029664455     3         C8        1606310       806310      0      -
       228.031304325     3         C8        3321312      2521312      0      -
       228.034678827     3         C6         379624       179624      0      -
       228.035183247     3         C8        2771877      1971877      0      -
       228.038007287     3         C3          57705       -42295      1      0
       228.038072251     3         C3          84154       -15846      1      0
       228.038163187     3         C3          30133       -69867      1      0
       228.038328911     3         C8        2238915      1438915      0      -
       228.040700635     3         C6         319224       119224      0      -
       228.041064107     3         C8        2801914      2001914      0      -
       228.043997994     3         C6         355356       155356      0      -
       228.044398531     3         C8        3558322      2758322      0      -
       228.048009746     3         C6         933692       733692      1      1
       228.049069249     3         C8        2220592      1420592      0      -
       228.051341493     3         C8        3299087      2499087      0      -
       228.054755470     3         C8        3198284      2398284      0      -
       228.058004911     3         C8        1946532      1146532      0      -
       228.060086535     3         C8        1127713       327713      0      -
       228.061356776     3        C10        6360227      1360227      0      -
       228.067855715     3         C8        3450886      2650886      0      -
       228.071340200     3         C6         410930       210930      0      -
       228.071875386     3         C6         600785       400785      0      -
       228.072569599     3         C8        2054090      1254090      0      -
       228.074675060     3         C8        2616023      1816023      0      -
       228.077425508     3        C10        6280840      1280840      0      -
       228.083846278     3         C6         508443       308443      0      -
       228.084395674     3         C8        2227035      1427035      0      -
       228.086754518     3         C8        1138513       338513      0      -
       228.087926683     3         C8        3258692      2458692      0      -
       228.091332175     3         C8        2257167      1457167      0      -
       228.093720800     3         C6         634730       434730      0      -
       228.094399633     3         C6         697496       497496      0      -
       228.095192885     3         C8        2764586      1964586      0      -
       228.098007872     3         C8        1845936      1045936      0      -
       228.099984797     3        C1E          32809        12809      0      -
       228.100058237     3         C8        1164995       364995      0      -
       228.101274981     3         C8        3348343      2548343      0      -
       228.104676147     3         C6         430445       230445      0      -
       228.105231287     3         C8        2723957      1923957      0      -
       228.108007234     3         C6         492097       292097      0      -
       228.108624570     3         C6         693930       493930      0      -
       228.109413328     3         C6         812487       612487      0      -
       228.110322088     3         C6         700036       500036      0      -
       228.111064152     3         C8        3526075      2726075      0      -
       228.114733302     3         C8        3223049      2423049      0      -
       228.118008451     3         C8        2324369      1524369      0      -
       228.120464957     3         C6         541645       341645      0      -
       228.121051026     3         C8        1406890       606890      0      -
       228.122592065     3        C10        6233433      1233433      0      -
       228.128970832     3         C6         691246       491246      0      -
       228.129757830     3         C8        1258729       458729      0      -
       228.131068427     3         C8        3555108      2755108      0      -
       228.134675837     3         C3         294957       194957      1      1
       228.135093075     3         C8        2744843      1944843      0      -
       228.137980552     3         C6         587570       387570      0      -
       228.138664290     3         C8        2017325      1217325      0      -
       228.140814085     3         C3          57698       -42302      1      0
       228.140880464     3         C3          66584       -33416      1      0
       228.140983192     3         C8        2909851      2109851      0      -
       228.144025317     3         C6         344604       144604      0      -
       228.144413478     3         C8        3549471      2749471      0      -
       228.148014744     3         C6         870219       670219      0      -
       228.149009676     3         C8        2279374      1479374      0      -
       228.151340451     3         C8        3202951      2402951      0      -
       228.154686073     3         C6         893007       693007      1      1
       228.155678347     3         C8        2273565      1473565      0      -
       228.158004481     3         C6         898880       698880      1      1
       228.159029482     3         C8        2257029      1457029      0      -
       228.161338456     3         C8        1959960      1159960      0      -
       228.163435394     3         C8        1109013       309013      0      -
       228.164596352     3         C8        1210639       410639      0      -
       228.165939134     3         C8        2019187      1219187      0      -
       228.168010312     3         C8        3300109      2500109      0      -
       228.171430923     3         C8        2019534      1219534      0      -
       228.173564615     3         C3          57667       -42333      1      0
       228.173646952     3         C3          47998       -52002      1      0
       228.173757191     3         C6         380176       180176      0      -
       228.174210628     3        C1E          68262        48262      0      -
       228.174293711     3         C8        3662046      2862046      0      -
       228.178007211     3         C6         391952       191952      0      -
       228.178523819     3         C8        2790781      1990781      0      -
       228.181344379     3         C6         626873       426873      0      -
       228.182088304     3        C10        6046736      1046736      0      -
       228.188276113     3        C10        5991323       991323      0      -
       228.194415914     3         C8        3538557      2738557      0      -
       228.198006117     3         C8        2222205      1422205      0      -
       228.200361154     3         C6         343508       143508      0      -
       228.200802143     3         C3          57413       -42587      1      0
       228.200867221     3         C3          79763       -20237      1      0
       228.200983387     3         C8        3638348      2838348      0      -
       228.204673448     3         C6         724591       524591      0      -
       228.205523406     3         C8        2352403      1552403      0      -
       228.207928401     3         C8        2126524      1326524      0      -
       228.210187493     3         C6         834589       634589      0      -
       228.211066642     3         C8        3418089      2618089      0      -
       228.214627072     3         C8        3331447      2531447      0      -
       228.218010909     3         C6         984482       784482      1      1
       228.219124040     3        C10        5781794       781794      0      -
       228.225045335     3         C8        2907741      2107741      0      -
       228.228004567     3         C6         975330       775330      1      1
       228.229110299     3         C8        2182151      1382151      0      -
       228.231435244     3         C8        3192429      2392429      0      -
       228.234769896     3         C8        1556578       756578      0      -
       228.236440696     3         C8        1488378       688378      0      -
       228.237963019     3         C8        2327479      1527479      0      -
       228.240422321     3        C1E          71731        51731      0      -
       228.240534945     3         C6         486684       286684      0      -
       228.241065635     3         C6         483654       283654      0      -
       228.241646210     3         C8        2374042      1574042      0      -
       228.244152930     3         C3          57705       -42295      1      0
       228.244218723     3         C3          61630       -38370      1      0
       228.244317360     3         C8        3644466      2844466      0      -
       228.248014584     3         C6         969532       769532      1      1
       228.249111164     3         C8        2180472      1380472      0      -
       228.251343611     3         C8        2441442      1641442      0      -
       228.253917691     3         C6         451760       251760      0      -
       228.254395086     3         C8        1908042      1108042      0      -
       228.256435416     3         C8        1261529       461529      0      -
       228.257723638     3         C8        2802816      2002816      0      -
       228.260659007     3         C6         337625       137625      0      -
       228.261107432     3         C8        1242326       442326      0      -
       228.262484689     3        C10        6251707      1251707      0      -
       228.268875651     3         C8        2103970      1303970      0      -
       228.271122330     3         C8        2729949      1929949      0      -
       228.273984577     3         C6         369789       169789      0      -
       228.274396819     3         C8        3242089      2442089      0      -
       228.277781423     3         C8        2135478      1335478      0      -
