          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4576.417952033     3         C3         998987       298987      0      -
      4576.520370996     3         C2        1214876      1178876      1      1
      4576.521598292     3         C3        3155250      2455250      0      -
      4576.524767692     3         C3        3249910      2549910      0      -
      4576.528030652     3         C3        1453295       753295      0      -
      4576.529828506     3         C3        1389135       689135      0      -
      4576.531241481     3         C3        3223280      2523280      0      -
      4576.534472001     3         C3        3324229      2624229      0      -
      4576.537801340     3         C3        3548109      2848109      0      -
      4576.541369459     3         C3        3380319      2680319      0      -
      4576.544764148     3         C2         782648       746648      1      1
      4576.585303579     3         C3        2588542      1888542      0      -
      4576.587897381     3         C3        3473818      2773818      0      -
      4576.591385969     3         C3        3387890      2687890      0      -
      4576.594789089     3         C3        3227609      2527609      0      -
      4576.598043658     3         C3        3309080      2609080      0      -
      4576.601367438     3         C3        3100700      2400700      0      -
      4576.604481668     3         C2         274569       238569      0      -
      4576.644723689     3         C3        3529209      2829209      0      -
      4576.648269668     3         C3        3082460      2382460      0      -
      4576.651367138     3         C3        3101060      2401060      0      -
      4576.654486478     3         C3        3315969      2615969      0      -
      4576.657817287     3         C3        3534749      2834749      0      -
      4576.661366756     3         C3        2813431      2113431      0      -
      4576.724407015     3         C2          49590        13590      0      -
      4576.724459345     3         C3        3331029      2631029      0      -
      4576.727794224     3         C3        3329519      2629519      0      -
      4576.731127403     3         C3        2068934      1368934      0      -
      4576.773165749     3         C3        1296556       596556      0      -
      4576.774470325     3         C3        2553752      1853752      0      -
      4576.777231686     3         C2         733618       697618      1      1
      4576.777971374     3         C3        3160960      2460960      0      -
      4576.781139424     3         C3        3640578      2940578      0      -
      4576.784787412     3         C3        3178210      2478210      0      -
      4576.787972542     3         C3        3437129      2737129      0      -
      4576.791422591     3         C3        3354319      2654319      0      -
      4576.794789750     3         C3        2269933      1569933      0      -
      4576.837174305     3         C2         620748       584748      0      -
      4576.837800033     3         C3        3557668      2857668      0      -
      4576.841373471     3         C3        3402020      2702020      0      -
      4576.844796171     3         C3        3218579      2518579      0      -
      4576.848029420     3         C3        3325940      2625940      0      -
      4576.851370300     3         C3        3097270      2397270      0      -
      4576.854480700     3         C3        3534348      2834348      0      -
      4576.858029588     3         C3        3316980      2616980      0      -
      4576.861689707     3         C3        2275442      1575442      0      -
      4576.903959542     3         C2         501818       465818      0      -
      4576.904467690     3         C3        3546799      2846799      0      -
      4576.908028909     3         C3        3106300      2406300      0      -
      4576.911150449     3         C3        3623818      2923818      0      -
      4576.914789417     3         C3        3225440      2525440      0      -
      4576.918030347     3         C3        2122663      1422663      0      -
      4576.960554081     3         C2         573938       537938      0      -
      4576.961133489     3         C3        2021674      1321674      0      -
      4576.963357002     3         C3        1104637       404637      0      -
      4576.964469019     3         C3        3545638      2845638      0      -
      4576.968029527     3         C3        1842744      1142744      0      -
      4577.062031897     3         C3        1228926       528926      0      -
      4577.063396633     3         C3        1064596       364596      0      -
      4577.064473669     3         C3        3565419      2865419      0      -
      4577.068054308     3         C2         864317       828317      1      1
      4577.185270754     3         C3        2523582      1823582      0      -
      4577.187804396     3         C2         531798       495798      0      -
      4577.268101019     3         C3        3026431      2326431      0      -
      4577.271132550     3         C3        3557308      2857308      0      -
      4577.274704718     3         C3        1090767       390767      0      -
      4577.276121834     3         C3        1318045       618045      0      -
      4577.457746124     3         C1          41830        39830      1      1
      4577.457793084     3         C3        3336019      2636019      0      -
      4577.461136183     3         C3        3279170      2579170      0      -
      4577.765348832     3         C3        2494122      1794122      0      -
      4577.848835796     3         C2         149549       113549      0      -
      4577.849119965     3         C3        2176003      1476003      0      -
      4577.851303408     3         C3        3242179      2542179      0      -
      4577.854572597     3         C3        3440039      2740039      0      -
      4577.858025666     3         C3        3326980      2626980      0      -
      4577.861379956     3         C3        3227439      2527439      0      -
      4577.864934024     3         C3        1045127       345127      0      -
      4578.046509405     3         C3        1282256       582256      0      -
      4578.047796330     3         C3        3660229      2960229      0      -
      4578.051482829     3         C3        1949484      1249484      0      -
