          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4094.957962771     3        C10        1092316     -3907684      1      0
      4095.081216082     3        C1E          18544        -1456      1      0
      4095.239672009     3         C6         491607       291607      0      -
      4095.240209901     3         C8        3517119      2717119      0      -
      4095.243761105     3         C8        3294594      2494594      0      -
      4095.247087565     3         C3         299244       199244      1      1
      4095.247873157     3         C8        2192587      1392587      0      -
      4095.250117406     3         C8        3609910      2809910      0      -
      4095.253756255     3         C8        3303084      2503084      0      -
      4095.257095517     3         C8        1633009       833009      0      -
      4095.369385869     3         C6         788906       588906      0      -
      4095.370209927     3         C8        3567203      2767203      0      -
      4095.373815038     3         C8        3035662      2235662      0      -
      4095.376893344     3         C1          17412        15412      0      -
      4095.377421557     3         C8        2972024      2172024      0      -
      4095.380429030     3         C8        3292696      2492696      0      -
      4095.383785262     3         C8        3274576      2474576      0      -
      4095.387106360     3         C8        3286956      2486956      0      -
      4095.390424980     3         C8        3299080      2499080      0      -
      4095.505594315     3         C8        1236262       436262      0      -
      4095.506858463     3         C8        3309064      2509064      0      -
      4095.510197294     3         C8        1621628       821628      0      -
      4095.512239399     3         C8        1260965       460965      0      -
      4095.513526679     3         C8        3568074      2768074      0      -
      4095.517111110     3         C8        2920933      2120933      0      -
      4095.520047230     3         C8         948265       148265      0      -
      4095.632107724     3         C8        1658564       858564      0      -
      4095.633792159     3         C8        2152873      1352873      0      -
      4095.745667123     3         C8        1367556       567556      0      -
      4095.747099371     3         C8        3344540      2544540      0      -
      4095.750484802     3         C8        1974176      1174176      0      -
      4095.752984664     3         C6         525321       325321      0      -
      4095.753539247     3         C8        3150346      2350346      0      -
      4095.983831717     3         C8        3277275      2477275      0      -
      4095.987158681     3         C8        3235631      2435631      0      -
      4095.990426595     3         C8        3296990      2496990      0      -
      4095.993757799     3         C8        3294329      2494329      0      -
      4095.997090337     3         C8        3305647      2505647      0      -
      4096.000425077     3         C8        3208813      2408813      0      -
      4096.003668146     3         C8        3390142      2590142      0      -
      4096.007106257     3         C6         928547       728547      1      1
      4096.118145826     3         C8        2297159      1497159      0      -
      4096.120483554     3         C8        3291193      2491193      0      -
      4096.124322352     3         C8        2734985      1934985      0      -
      4096.127112767     3         C8        3055669      2255669      0      -
      4096.130194235     3         C8        1845262      1045262      0      -
      4096.241733542     3         C8        1981411      1181411      0      -
      4096.243751206     3         C8        3303203      2503203      0      -
      4096.247086831     3         C8        3306265      2506265      0      -
      4096.250446999     3         C8        3283804      2483804      0      -
      4096.253766857     3         C8        1761317       961317      0      -
      4096.365022038     3         C8        2028734      1228734      0      -
      4096.367081820     3         C8        3310433      2510433      0      -
      4096.370432644     3         C8        3294860      2494860      0      -
      4096.373758923     3         C8        3298464      2498464      0      -
      4096.377088210     3         C6         435626       235626      0      -
      4096.487167538     3         C8        3277316      2477316      0      -
      4096.490482145     3         C8        3289252      2489252      0      -
      4096.493820368     3         C6         572456       372456      0      -
      4096.494895638     3         C8        2170269      1370269      0      -
      4096.497099229     3         C8        3293627      2493627      0      -
      4096.500426163     3         C8          45386      -754614      1      0
      4096.500473859     3         C8        2895371      2095371      0      -
      4096.503385559     3         C8        3416372      2616372      0      -
      4096.506808635     3         C6         881612       681612      0      -
      4096.508133976     3         C8        2258091      1458091      0      -
      4096.628258898     3         C8        2127292      1327292      0      -
      4096.630420165     3         C8        2713867      1913867      0      -
      4096.633748617     3         C8        3305095      2505095      0      -
      4096.637087507     3         C8        3300594      2500594      0      -
      4096.640429567     3         C8        3294092      2494092      0      -
      4096.643754904     3         C8        2890284      2090284      0      -
      4096.647215706     3         C8        3182582      2382582      0      -
      4096.650444099     3         C3          62955       -37045      1      0
      4096.650509657     3        C1E          37666        17666      0      -
      4096.760584768     3         C8        2010239      1210239      0      -
      4096.872963031     3         C6         545125       345125      0      -
      4096.873542816     3         C8        3566074      2766074      0      -
      4096.877145199     3         C8        3304841      2504841      0      -
      4096.880488444     3         C8        3239187      2439187      0      -
      4096.883765555     3         C8        3077251      2277251      0      -
      4096.995529062     3         C8        1464811       664811      0      -
      4096.997030046     3         C8        1629327       829327      0      -
      4096.999148131     3         C6        1015969       815969      1      1
      4097.000197010     3         C8        3527239      2727239      0      -
      4097.003755617     3         C8        3307835      2507835      0      -
      4097.007103309     3         C8        3069298      2269298      0      -
      4097.010198713     3         C8        3524383      2724383      0      -
      4097.013754814     3         C8        3069682      2269682      0      -
      4097.126843136     3         C8        2323203      1523203      0      -
      4097.238758478     3         C6        1069958       869958      1      1
      4097.240307492     3         C8        3413848      2613848      0      -
      4097.243759796     3         C8        3300120      2500120      0      -
      4097.247091357     3         C8        3309579      2509579      0      -
      4097.250442309     3         C8        3286365      2486365      0      -
      4097.253761509     3         C8        3302147      2502147      0      -
      4097.257093833     3         C8        3348780      2548780      0      -
      4097.260492861     3         C8        3283206      2483206      0      -
      4097.264327921     3         C6         742650       542650      0      -
      4097.380718070     3         C8        3007396      2207396      0      -
      4097.383756357     3         C8        1878607      1078607      0      -
      4097.386134517     3         C6         597192       397192      0      -
      4097.386761325     3         C8        3631513      2831513      0      -
      4097.390424980     3         C8        3298852      2498852      0      -
      4097.393754762     3         C8        3297809      2497809      0      -
      4097.397094103     3         C6         725704       525704      0      -
      4097.509833546     3         C3         350128       250128      1      1
      4097.510195247     3         C8        3322380      2522380      0      -
      4097.513546978     3         C6         917572       717572      1      1
      4097.514930570     3         C8        2127219      1327219      0      -
      4097.517098768     3         C8        2853031      2053031      0      -
      4097.519954532     3         C8          44685      -755315      1      0
      4097.520001459     3         C8          26845      -773155      1      0
      4097.520037617     3         C8        3459619      2659619      0      -
      4097.523522844     3         C8        3532893      2732893      0      -
      4097.527088846     3         C8        2977513      2177513      0      -
      4097.530120117     3         C8        1418897       618897      0      -
      4097.757708930     3         C8        1628053       828053      0      -
      4097.759855934     3         C3          53150       -46850      1      0
      4097.759912500     3         C3          74991       -25009      1      0
      4097.759989091     3         C3          51660       -48340      1      0
      4097.760096135     3         C8        3624510      2824510      0      -
      4097.763753501     3         C8        2212001      1412001      0      -
      4097.874905006     3         C8        2150387      1350387      0      -
      4097.877092909     3         C8        3293093      2493093      0      -
      4097.880419467     3         C8        3307138      2507138      0      -
      4097.883765410     3         C8        3288283      2488283      0      -
      4097.887785846     3         C8        2425979      1625979      0      -
      4097.890247751     3         C8        3529927      2729927      0      -
      4097.893813025     3         C8        3080252      2280252      0      -
      4098.006094719     3         C6         748467       548467      0      -
      4098.006882288     3         C8        3562711      2762711      0      -
      4098.010480630     3         C8        3298758      2498758      0      -
      4098.013818738     3         C6         804216       604216      0      -
      4098.130364822     3         C8        3368662      2568662      0      -
      4098.133773164     3         C8        3279833      2479833      0      -
      4098.137083957     3         C8        3306438      2506438      0      -
      4098.140429998     3         C8        3290508      2490508      0      -
      4098.143750000     3         C6         446067       246067      0      -
      4098.144655153     3         C3         370105       270105      1      1
      4098.254559300     3         C8        2501979      1701979      0      -
      4098.257098348     3         C8        3291817      2491817      0      -
      4098.260422912     3         C8        3295946      2495946      0      -
      4098.263750582     3         C8        3062057      2262057      0      -
      4098.266850376     3         C8        2660917      1860917      0      -
      4098.379115816     3         C6        1049416       849416      1      1
      4098.380201993     3         C8        3520229      2720229      0      -
      4098.383754318     3         C8        3305711      2505711      0      -
      4098.387091691     3         C8        1957270      1157270      0      -
      4098.389525241     3         C6         638158       438158      0      -
      4098.499740418     3         C6         435779       235779      0      -
      4098.500209056     3         C8        3171277      2371277      0      -
      4098.503397296     3         C8        3301630      2501630      0      -
      4098.506708627     3         C8        3371969      2571969      0      -
      4098.510550091     3         C8        2948795      2148795      0      -
      4098.513524525     3         C8        3318325      2518325      0      -
      4098.516848280     3         C8        3222240      2422240      0      -
      4098.520076720     3         C8        2355095      1555095      0      -
      4098.632367779     3         C8        1283516       483516      0      -
      4098.633682248     3         C8        3377872      2577872      0      -
      4098.637106665     3         C8        3282710      2482710      0      -
      4098.640421751     3         C8        3302449      2502449      0      -
      4098.643766268     3         C8        3285996      2485996      0      -
      4098.647082466     3         C8        3306497      2506497      0      -
      4098.650419384     3         C8        1984609      1184609      0      -
      4098.762300110     3         C8        1403785       603785      0      -
      4098.763743016     3         C8        3363045      2563045      0      -
      4098.767154036     3         C8        3012380      2212380      0      -
      4098.770192980     3         C8        3531865      2731865      0      -
      4098.773758821     3         C8        3299745      2499745      0      -
      4098.777102974     3         C8        3042657      2242657      0      -
      4098.895672629     3         C8        1316863       516863      0      -
      4098.897032305     3         C8        3298493      2498493      0      -
      4098.900366945     3         C8        3377924      2577924      0      -
      4098.903792080     3         C8        3309693      2509693      0      -
      4098.907138983     3         C8        3304438      2504438      0      -
      4098.910482580     3         C8        3263196      2463196      0      -
      4098.913785087     3         C8        3322532      2522532      0      -
      4098.917163168     3         C8        2772908      1972908      0      -
      4098.920546022     3         C8        3230969      2430969      0      -
      4098.923813391     3         C8        1419766       619766      0      -
      4099.035055282     3         C8        2033968      1233968      0      -
      4099.037125950     3         C8        3319780      2519780      0      -
      4099.040494000     3         C8        3281274      2481274      0      -
      4099.043811380     3         C8        3164287      2364287      0      -
      4099.047012677     3         C8        3431942      2631942      0      -
      4099.051003470     3         C8        2722317      1922317      0      -
      4099.053760177     3         C8        2251795      1451795      0      -
      4099.276122720     3         C6         721682       521682      0      -
      4099.276881297     3         C8        3526142      2726142      0      -
      4099.280443782     3         C8        3301110      2501110      0      -
      4099.283782945     3         C8        1535509       735509      0      -
      4099.285826709     3         C6        1005788       805788      1      1
      4099.286872398     3         C8        3521129      2721129      0      -
      4099.290443904     3         C8        3144072      2344072      0      -
      4099.402583054     3         C6         914534       714534      1      1
      4099.403527308     3         C8        3534160      2734160      0      -
      4099.639654917     3         C6         509557       309557      0      -
      4099.640202472     3         C8        3516850      2716850      0      -
      4099.643755039     3         C8        3296514      2496514      0      -
      4099.647083117     3         C8        3135673      2335673      0      -
      4099.650250646     3         C8        1555107       755107      0      -
      4099.652273675     3         C8        1403909       603909      0      -
      4099.653726482     3         C6         623791       423791      0      -
      4099.763774331     3         C8        3297258      2497258      0      -
      4099.767114605     3         C8        3326031      2526031      0      -
      4099.880685209     3         C8        3061910      2261910      0      -
      4099.883790123     3         C8        3325436      2525436      0      -
      4099.887150857     3         C8        1281505       481505      0      -
      4099.997806071     3        C1E          55358        35358      0      -
      4099.998263652     3         C8        1907247      1107247      0      -
      4100.000200968     3         C8        3523147      2723147      0      -
      4100.003757204     3         C8        3306518      2506518      0      -
      4100.007101860     3         C8        3291688      2491688      0      -
