          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
       277.329296821     3        C10        1131038     -3868962      1      0
       277.348549695     3         C8        2804975      2004975      0      -
       277.351391377     3         C8        2676506      1876506      0      -
       277.354148879     3        C1E         121433       101433      1      1
       277.354288591     3         C8        3730761      2930761      0      -
       277.358057547     3         C6         825380       625380      0      -
       277.358957327     3         C8        2399730      1599730      0      -
       277.361401851     3        C1E         125386       105386      1      1
       277.361574825     3         C8        1997709      1197709      0      -
       277.363655178     3         C6         766931       566931      0      -
       277.364466312     3         C8        2707597      1907597      0      -
       277.367257893     3         C6         479484       279484      0      -
       277.367774570     3         C8        2361424      1561424      0      -
       277.370218713     3         C6         860338       660338      0      -
       277.371136509     3         C8         100783      -699217      1      0
       277.371320115     3         C6        2836627      2636627      1      1
       277.374206859     3         C1          63867        61867      1      1
       277.374278916     3        C1E          17625        -2375      1      0
       277.374317860     3         C6         641382       441382      0      -
       277.375001012     3         C8        1859797      1059797      0      -
       277.376878462     3         C6         726194       526194      0      -
       277.377610452     3         C8        2173398      1373398      0      -
       277.379800251     3         C8        1138063       338063      0      -
       277.380961327     3         C8        2385032      1585032      0      -
       277.383364694     3         C8         906985       106985      0      -
       277.384276842     3         C8        3328492      2528492      0      -
       277.387611119     3         C8        1247709       447709      0      -
       277.388879223     3         C8        2060090      1260090      0      -
       277.390946399     3         C8        1006116       206116      0      -
       277.391978689     3         C8        1733804       933804      0      -
       277.393736797     3         C6         535799       335799      0      -
       277.394280004     3         C8        3332295      2532295      0      -
       277.397647614     3         C6         673147       473147      0      -
       277.398384886     3         C8        2560981      1760981      0      -
       277.400981675     3         C8        1390150       590150      0      -
       277.402497717     3         C8        1829609      1029609      0      -
       277.404443353     3        C10        5790502       790502      0      -
       277.410360979     3        C10        6221086      1221086      0      -
       277.416694896     3         C8        1155172       355172      0      -
       277.417881208     3         C8        3372252      2572252      0      -
       277.421284880     3         C6         351145       151145      0      -
       277.421752416     3        C10        5748648       748648      0      -
       277.427622384     3         C8        2185572      1385572      0      -
       277.429912688     3         C8        1292939       492939      0      -
       277.431239505     3         C8        3350394      2550394      0      -
       277.434717120     3        C10        5773757       773757      0      -
       277.440609137     3         C6         429125       229125      0      -
       277.441061524     3         C8        3556570      2756570      0      -
       277.444671257     3        C1E          59504        39504      0      -
       277.444842186     3         C8        3124110      2324110      0      -
       277.448090805     3         C6         697911       497911      0      -
       277.448886113     3         C8        2397858      1597858      0      -
       277.451336278     3         C3         232999       132999      0      -
       277.451687693     3         C8        2943114      2143114      0      -
       277.454664793     3         C6         804244       604244      0      -
       277.455578790     3        C10        5838893       838893      0      -
       277.461561340     3        C10        6173383      1173383      0      -
       277.467858148     3         C8        3235576      2435576      0      -
       277.471218428     3         C8        3399587      2599587      0      -
       277.474682442     3         C8        2090056      1290056      0      -
       277.476905243     3         C6         791537       591537      0      -
       277.477775733     3         C6         786527       586527      0      -
       277.478659765     3         C8        2622486      1822486      0      -
       277.481334794     3         C8        2524555      1724555      0      -
       277.483991416     3         C6         356872       156872      0      -
       277.484391029     3         C8        3253339      2453339      0      -
       277.487785786     3        C1E         102772        82772      0      -
       277.487931766     3         C8        3363717      2563717      0      -
       277.491329949     3         C8        1251200       451200      0      -
       277.492695853     3         C8        1932292      1132292      0      -
       277.494661708     3         C6         517872       317872      0      -
       277.495303571     3         C8        2658760      1858760      0      -
       277.497996024     3         C8        2636898      1836898      0      -
       277.500746940     3         C3         253524       153524      0      -
       277.501039280     3         C8        3241913      2441913      0      -
       277.504306098     3         C6         473500       273500      0      -
       277.504896373     3         C1          19934        17934      0      -
       277.505006922     3         C8        2692623      1892623      0      -
       277.507733363     3         C6         337109       137109      0      -
       277.508172147     3         C8        2861557      2061557      0      -
       277.511062887     3         C8        2702028      1902028      0      -
       277.513874208     3         C6         495800       295800      0      -
       277.514393201     3         C8        1014683       214683      0      -
       277.515511580     3         C8        2166227      1366227      0      -
       277.517800038     3         C8        3503023      2703023      0      -
       277.521344019     3         C8        1705955       905955      0      -
       277.523160895     3         C8        1118705       318705      0      -
       277.524390519     3         C8        3222184      2422184      0      -
       277.527640233     3         C3         177368        77368      0      -
       277.527919564     3         C8        1454402       654402      0      -
       277.529476159     3        C10        5825912       825912      0      -
       277.535421094     3         C8        2191726      1391726      0      -
       277.537635170     3         C8        2580131      1780131      0      -
       277.540225093     3         C8          31092      -768908      1      0
       277.540397353     3         C6         547441       347441      0      -
       277.540961147     3         C8        2142333      1342333      0      -
       277.543217610     3         C6         500913       300913      0      -
       277.543825623     3         C6         450797       250797      0      -
       277.544290991     3         C8        1486477       686477      0      -
       277.545861344     3         C8        1750011       950011      0      -
       277.547626207     3         C8        1312482       512482      0      -
       277.549027252     3         C8        1919157      1119157      0      -
       277.550962671     3         C8        3318072      2518072      0      -
       277.554298578     3         C6         357304       157304      0      -
       277.554735605     3         C6         687214       487214      0      -
       277.555481891     3         C8        2126097      1326097      0      -
       277.557618988     3         C8        1217133       417133      0      -
       277.559063242     3         C8        1881244      1081244      0      -
       277.560956196     3         C8        2221195      1421195      0      -
       277.563184487     3         C8         102298      -697702      1      0
       277.563382018     3         C8         891341        91341      0      -
       277.564282820     3         C8        2443466      1643466      0      -
       277.567016243     3         C6         639827       439827      0      -
       277.567701740     3         C8        3241237      2441237      0      -
       277.570956083     3         C6         926082       726082      1      1
       277.571943522     3         C8        2346675      1546675      0      -
       277.574326342     3         C6         945810       745810      1      1
       277.575550113     3         C8        2073210      1273210      0      -
       277.577691191     3         C8        3251596      2451596      0      -
       277.580956356     3         C6         367359       167359      0      -
       277.581377173     3         C8        2897398      2097398      0      -
       277.584305426     3         C6         728873       528873      0      -
       277.585081699     3         C8        2630902      1830902      0      -
       277.587740166     3         C6        1011565       811565      1      1
       277.588801955     3         C8        2207834      1407834      0      -
       277.591044171     3         C6         518893       318893      0      -
       277.591797182     3         C8        2490845      1690845      0      -
       277.594320493     3         C8        1044208       244208      0      -
       277.595418862     3         C8        2223428      1423428      0      -
       277.597652008     3        C1E         110662        90662      0      -
       277.597806338     3         C8        3262353      2462353      0      -
       277.601096413     3         C3         308009       208009      1      1
       277.601463397     3         C8        2125322      1325322      0      -
       277.603663452     3         C6         726185       526185      0      -
       277.604417684     3         C6         530439       330439      0      -
       277.605007990     3         C8        1114673       314673      0      -
       277.606126032     3         C8          43614      -756386      1      0
       277.606196008     3         C8        1409790       609790      0      -
       277.607612668     3         C8        2300604      1500604      0      -
       277.609935334     3         C8        1003147       203147      0      -
       277.610942970     3         C8        2979287      2179287      0      -
       277.613978461     3         C6         293575        93575      0      -
       277.614279211     3         C8        2661001      1861001      0      -
       277.617020358     3         C6         697754       497754      0      -
       277.617766844     3         C8        3519817      2719817      0      -
       277.621319607     3         C8        1038685       238685      0      -
       277.622414969     3         C8        1892586      1092586      0      -
       277.624315004     3         C8        3292119      2492119      0      -
       277.627616195     3        C1E          97265        77265      0      -
       277.627768859     3         C8        3173988      2373988      0      -
       277.630953058     3         C8        2491320      1691320      0      -
       277.633519867     3         C6         869106       669106      0      -
       277.634417547     3         C8        3537757      2737757      0      -
       277.637987085     3         C6         745614       545614      0      -
       277.638815875     3         C8        2223752      1423752      0      -
       277.641068847     3         C8        3228228      2428228      0      -
       277.644397332     3        C10        5662425       662425      0      -
       277.650131447     3         C8         913202       113202      0      -
       277.651071234     3         C8        2440941      1640941      0      -
       277.653563136     3         C6         812200       612200      0      -
       277.654402766     3         C8        1583398       783398      0      -
       277.656045334     3         C8        1592764       792764      0      -
       277.657646169     3         C8        2699901      1899901      0      -
