          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      1699.934173182     3         C3        1029235       329235      0      -
      1699.941498936     3         C1          16160        14160      0      -
      1699.941518656     3         C3        3337466      2637466      0      -
      1699.944862972     3         C3        1753448      1053448      0      -
      1699.946631240     3         C3        1556158       856158      0      -
      1699.948192638     3         C3        3039124      2339124      0      -
      1699.951252682     3         C2         270141       234141      0      -
      1699.951530393     3         C3        2296351      1596351      0      -
      1699.953847794     3         C3        1006395       306395      0      -
      1699.954858879     3         C2         591143       555143      0      -
      1699.955464592     3         C3        2724382      2024382      0      -
      1699.958192994     3         C2         390772       354772      0      -
      1699.958598456     3         C3        2482942      1782942      0      -
      1699.961102438     3         C2         597043       561043      0      -
      1699.961706481     3         C3        3317935      2617935      0      -
      1699.965031186     3         C3         823524       123524      0      -
      1699.965873510     3         C3        1867059      1167059      0      -
      1699.967754899     3         C2         433242       397242      0      -
      1699.968193041     3         C3        2474682      1774682      0      -
      1699.970688623     3         C3         834164       134164      0      -
      1699.971548827     3         C3        2690852      1990852      0      -
      1699.974262000     3         C3        5696886      4996886      0      -
      1699.979982016     3         C3        1540018       840018      0      -
      1699.981526954     3         C3        1531717       831717      0      -
      1699.983073391     3         C3        1742048      1042048      0      -
      1699.984830899     3         C3        4588272      3888272      0      -
      1699.989462141     3         C3        2058719      1358719      0      -
      1699.991527010     3         C3        1691798       991798      0      -
      1699.993233588     3         C3        1555928       855928      0      -
      1699.994810516     3         C1          38260        36260      1      1
      1699.994859186     3         C3        5458486      4758486      0      -
      1700.000334282     3         C3        5947857      5247857      0      -
      1700.006319790     3         C3        4908863      4208863      0      -
      1700.011245323     3         C3        5705086      5005086      0      -
      1700.017011870     3         C3        1180765       480765      0      -
      1700.018204275     3         C2         717004       681004      0      -
      1700.018972929     3         C3        4425361      3725361      0      -
      1700.023441010     3         C3        5440325      4740325      0      -
      1700.028905285     3         C3        4150910      3450910      0      -
      1700.033072105     3         C3        1954009      1254009      0      -
      1700.035033464     3         C3         922384       222384      0      -
      1700.035970398     3         C2         655363       619363      0      -
      1700.036640402     3         C3        1547327       847327      0      -
      1700.038192689     3         C3        1103575       403575      0      -
      1700.039311214     3         C3        2265241      1565241      0      -
      1700.041581775     3         C3        1445336       745336      0      -
      1700.043042611     3         C3        5535346      4835346      0      -
      1700.048639548     3         C3        5836527      5136527      0      -
      1700.054507085     3         C2         342052       306052      0      -
      1700.054853717     3         C3        2561072      1861072      0      -
      1700.057426149     3         C3        5244024      4544024      0      -
      1700.062692933     3         C3        1611308       911308      0      -
      1700.064320001     3         C3        5023884      4323884      0      -
      1700.069366405     3         C3        2220500      1520500      0      -
      1700.071591025     3         C3        1118105       418105      0      -
      1700.072724040     3         C2         135081        99081      0      -
      1700.072874551     3         C3        4369731      3669731      0      -
      1700.077266882     3         C3         920914       220914      0      -
      1700.078193216     3         C3        1517917       817917      0      -
      1700.079735053     3         C3        4991304      4291304      0      -
      1700.084738757     3         C2         110230        74230      0      -
      1700.084851697     3         C3        3405456      2705456      0      -
      1700.088262073     3         C2         537863       501863      0      -
      1700.088814636     3         C2          52040        16040      0      -
      1700.088874156     3         C3        2641932      1941932      0      -
      1700.091519728     3         C2         362682       326682      0      -
      1700.091893300     3         C3        5257105      4557105      0      -
      1700.097165925     3         C3        1022175       322175      0      -
      1700.098195210     3         C2         485122       449122      0      -
      1700.098695062     3         C3        2001839      1301839      0      -
      1700.100714331     3         C3        5271045      4571045      0      -
      1700.106001066     3         C3        1197396       497396      0      -
      1700.107213192     3         C3         974834       274834      0      -
      1700.108193386     3         C3        2477452      1777452      0      -
      1700.110698488     3         C3         825094       125094      0      -
      1700.111531332     3         C2         640983       604983      0      -
      1700.112189555     3         C3        3122105      2422105      0      -
      1700.115330980     3         C3        2716383      2016383      0      -
      1700.118083133     3         C3        5207414      4507414      0      -
      1700.123352427     3         C3        1505887       805887      0      -
      1700.124866044     3         C3        1216056       516056      0      -
      1700.126113580     3         C2         532593       496593      0      -
      1700.126660693     3         C3        1522297       822297      0      -
      1700.128187050     3         C2         439352       403352      0      -
      1700.128637022     3         C3        2886304      2186304      0      -
      1700.131530776     3         C2         200911       164911      0      -
      1700.131751817     3         C3        5822157      5122157      0      -
      1700.137596584     3         C2         586813       550813      0      -
      1700.138187687     3         C2         111830        75830      0      -
      1700.138314217     3         C3        3392756      2692756      0      -
      1700.141723873     3         C3        4291050      3591050      0      -
      1700.146037514     3         C3        2145510      1445510      0      -
      1700.148188524     3         C3        1182245       482245      0      -
      1700.149386279     3         C3        4938493      4238493      0      -
      1700.154347302     3         C2         507613       471613      0      -
      1700.154860035     3         C3        2779763      2079763      0      -
      1700.157662388     3         C3        5830297      5130297      0      -
      1700.163508525     3         C3        1346387       646387      0      -
      1700.164858722     3         C3        2322041      1622041      0      -
      1700.167202253     3         C3         986274       286274      0      -
      1700.168193447     3         C3        2583232      1883232      0      -
      1700.170791409     3         C3         730484        30484      0      -
      1700.171525833     3         C3        1986609      1286609      0      -
      1700.173527222     3         C3        1327516       627516      0      -
      1700.174859658     3         C3        2295881      1595881      0      -
      1700.177170169     3         C3        1017895       317895      0      -
      1700.178193074     3         C3        1337156       637156      0      -
      1700.179545040     3         C3        1976500      1276500      0      -
      1700.181526580     3         C3        1523387       823387      0      -
      1700.183064657     3         C3        1791828      1091828      0      -
      1700.184887175     3         C3        1178016       478016      0      -
      1700.186079811     3         C3        1171105       471105      0      -
      1700.187265597     3         C3         922404       222404      0      -
      1700.188192941     3         C3        2800193      2100193      0      -
      1700.191008164     3         C2         513352       477352      0      -
      1700.191526646     3         C3        3500167      2800167      0      -
      1700.195050143     3         C3        2909824      2209824      0      -
      1700.197980737     3         C2         209541       173541      0      -
      1700.198197118     3         C2         373251       337251      0      -
      1700.198590920     3         C3        2989714      2289714      0      -
      1700.201590064     3         C3        1595397       895397      0      -
      1700.203201071     3         C3        5305415      4605415      0      -
      1700.208521156     3         C3        5585716      4885716      0      -
      1700.214115862     3         C3        5101474      4401474      0      -
      1700.219229236     3         C3        5435026      4735026      0      -
      1700.224676212     3         C3        5592086      4892086      0      -
      1700.230291028     3         C3        1230716       530716      0      -
      1700.231527344     3         C3        2055969      1355969      0      -
      1700.233597923     3         C3        1256616       556616      0      -
      1700.234859449     3         C3        1137496       437496      0      -
      1700.236011555     3         C3         836194       136194      0      -
      1700.236859089     3         C3        1329056       629056      0      -
      1700.238193015     3         C3        2103070      1403070      0      -
      1700.240317035     3         C3        1204965       504965      0      -
      1700.241526320     3         C2         487433       451433      0      -
      1700.242024683     3         C3        4922873      4222873      0      -
      1700.246971506     3         C3        5145694      4445694      0      -
      1700.252141250     3         C3        5417476      4717476      0      -
      1700.257574416     3         C2         613742       577742      0      -
      1700.258193668     3         C3        3134105      2434105      0      -
      1700.261350013     3         C3        5745787      5045787      0      -
      1700.267111740     3         C3        1076195       376195      0      -
      1700.268192885     3         C3        2449722      1749722      0      -
      1700.270664107     3         C3         859544       159544      0      -
      1700.271531441     3         C3        1898969      1198969      0      -
      1700.273445100     3         C3        1409506       709506      0      -
      1700.274860016     3         C3        2597353      1897353      0      -
      1700.277472999     3         C3        6028648      5328648      0      -
      1700.283525427     3         C3        5548686      4848686      0      -
      1700.289095253     3         C3        4807343      4107343      0      -
      1700.293925246     3         C2         545582       509582      0      -
      1700.294491428     3         C2         363222       327222      0      -
      1700.294860240     3         C3        3327636      2627636      0      -
      1700.298204416     3         C3        2971684      2271684      0      -
      1700.301197500     3         C2         325961       289961      0      -
      1700.301530751     3         C3        3324196      2624196      0      -
      1700.304861787     3         C2         165231       129231      0      -
      1700.305042398     3         C3        5120054      4420054      0      -
      1700.310178152     3         C3        1343296       643296      0      -
      1700.311526398     3         C2         160891       124891      0      -
      1700.311702979     3         C3        4440591      3740591      0      -
      1700.316166530     3         C2         751413       715413      1      1
      1700.316933183     3         C3        1255256       555256      0      -
      1700.318193309     3         C2         113531        77531      0      -
      1700.318322400     3         C3        4819072      4119072      0      -
      1700.323163903     3         C3        1690927       990927      0      -
      1700.324859701     3         C2         396051       360051      0      -
      1700.325275122     3         C3        4946054      4246054      0      -
      1700.330236756     3         C2         654743       618743      0      -
      1700.330905789     3         C2         615563       579563      0      -
      1700.331526372     3         C2         308691       272691      0      -
      1700.331850583     3         C3        4237230      3537230      0      -
      1700.336110153     3         C2         321692       285692      0      -
      1700.336452435     3         C3        1735998      1035998      0      -
      1700.338193373     3         C3        1752758      1052758      0      -
      1700.339968771     3         C3        5686757      4986757      0      -
      1700.345685188     3         C3        2672992      1972992      0      -
      1700.348365341     3         C2         567202       531202      0      -
      1700.348948303     3         C3        4133190      3433190      0      -
      1700.353097213     3         C2         211191       175191      0      -
      1700.353323434     3         C3        3858348      3158348      0      -
      1700.357205562     3         C3         982835       282835      0      -
      1700.358193837     3         C3        2700592      2000592      0      -
      1700.360915649     3         C2         674353       638353      0      -
      1700.361597482     3         C3        2824024      2124024      0      -
      1700.364442346     3         C2         412712       376712      0      -
      1700.364860068     3         C3        1980269      1280269      0      -
      1700.366861757     3         C3        1326636       626636      0      -
      1700.368193963     3         C3         937195       237195      0      -
      1700.369146548     3         C3        5932838      5232838      0      -
      1700.375094916     3         C2         269921       233921      0      -
      1700.375379007     3         C2         181181       145181      0      -
      1700.375575418     3         C3        5815837      5115837      0      -
      1700.381407765     3         C2         108461        72461      0      -
      1700.381519256     3         C3        1043555       343555      0      -
      1700.382570381     3         C3         790973        90973      0      -
      1700.383368274     3         C3        1310846       610846      0      -
      1700.384686141     3         C3        4857162      4157162      0      -
      1700.389559723     3         C3        5671717      4971717      0      -
      1700.395246920     3         C2         182121       146121      0      -
      1700.395436341     3         C3        2606202      1906202      0      -
      1700.398056973     3         C2         299772       263772      0      -
      1700.398362105     3         C2         349541       313541      0      -
      1700.398724696     3         C3        1610248       910248      0      -
      1700.400349554     3         C3        1172305       472305      0      -
      1700.401526839     3         C2         193151       157151      0      -
      1700.401732700     3         C3        3122325      2422325      0      -
      1700.404859155     3         C2         801024       765024      1      1
      1700.405673509     3         C3        2153440      1453440      0      -
      1700.407841299     3         C2         341611       305611      0      -
      1700.408187051     3         C2         176060       140060      0      -
      1700.408372031     3         C2         596573       560573      0      -
      1700.408975704     3         C3        2540722      1840722      0      -
      1700.411520726     3         C2         524263       488263      0      -
      1700.412052269     3         C2         283621       247621      0      -
      1700.412342130     3         C2         652833       616833      0      -
      1700.413001943     3         C3        5983248      5283248      0      -
      1700.419007691     3         C3        1244516       544516      0      -
      1700.420266747     3         C3        1254696       554696      0      -
