          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2968.844563731     2         C1        1163724      1161724      1      1
      2968.861443775     2        C10        5536661       536661      0      -
      2968.867040942     2        C10        4764105      -235895      1      0
      2968.871859920     2        C10        2720058     -2279942      1      0
      2968.874652481     2         C8        1995374      1195374      0      -
      2968.876733667     2        C10        3546703     -1453297      1      0
      2968.880369585     2         C8        2880861      2080861      0      -
      2968.883334840     2        C10        4919678       -80322      1      0
      2968.888309116     2         C8        2278516      1478516      0      -
      2968.890678503     2         C8        3322061      2522061      0      -
      2968.894126076     2        C10        3683979     -1316021      1      0
      2968.897855166     2        C10        5858854       858854      0      -
      2968.903769739     2         C8        3418466      2618466      0      -
      2968.907279890     2         C8        2060084      1260084      0      -
      2968.909418545     2        C10        4590594      -409406      1      0
      2968.914066753     2        C10        3862961     -1137039      1      0
      2968.917985385     2         C8        1622238       822238      0      -
      2968.919688513     2        C10        5777269       777269      0      -
      2968.925548162     2        C10        6009761      1009761      0      -
      2968.931690438     2        C10        5254152       254152      0      -
      2968.937050388     2        C10        5811568       811568      0      -
      2968.942972392     2        C10        1981898     -3018102      1      0
      2968.945056509     2        C10        4772483      -227517      1      0
      2968.949940574     2        C10        5726071       726071      0      -
      2968.955777747     2        C10        4497008      -502992      1      0
      2968.960396396     2         C8        3187938      2387938      0      -
      2968.963729970     2         C6         713078       513078      0      -
      2968.964527236     2        C10        2814952     -2185048      1      0
      2968.967455955     2        C10        3799131     -1200869      1      0
      2968.971353295     2        C10        5874719       874719      0      -
      2968.977342148     2        C10        6195744      1195744      0      -
      2968.983650788     2        C10        3252383     -1747617      1      0
      2968.987019145     2        C10        5576468       576468      0      -
      2968.992704825     2        C10        1698059     -3301941      1      0
      2968.994516273     2        C10        5220485       220485      0      -
      2968.999847402     2        C10        3327800     -1672200      1      0
      2969.003296805     2        C1E          94915        74915      0      -
      2969.003466805     2        C10        3408821     -1591179      1      0
      2969.006886610     2        C10          53946     -4946054      1      0
      2969.006947820     2        C10         872863     -4127137      1      0
      2969.007930911     2        C10        2402041     -2597959      1      0
      2969.010400553     2        C10        4996177        -3823      1      0
      2969.015486097     2        C10        4374160      -625840      1      0
      2969.019970267     2        C1E          25404         5404      0      -
      2969.020043269     2        C10        3342114     -1657886      1      0
      2969.023556806     2        C10        5228495       228495      0      -
      2969.028858857     2        C10        1548184     -3451816      1      0
      2969.030489850     2         C8        2279997      1479997      0      -
      2969.032936281     2        C10        5364336       364336      0      -
      2969.038401539     2         C8        1451423       651423      0      -
      2969.039992762     2        C10        3740094     -1259906      1      0
      2969.043843482     2         C8        1729370       929370      0      -
      2969.045706871     2        C10        5914260       914260      0      -
      2969.051726405     2        C10        5165455       165455      0      -
      2969.057019527     2         C8        2983607      2183607      0      -
      2969.060136991     2        C10          79319     -4920681      1      0
      2969.060224398     2        C10          80667     -4919333      1      0
      2969.060313629     2        C10         393665     -4606335      1      0
      2969.060761204     2         C8        2259844      1459844      0      -
      2969.063138749     2        C10        3384602     -1615398      1      0
      2969.066686032     2        C10        5869058       869058      0      -
      2969.072663817     2         C6         752211       552211      0      -
      2969.073547477     2        C10        3703252     -1296748      1      0
      2969.077368753     2        C10        4366267      -633733      1      0
      2969.081844314     2        C10        3633265     -1366735      1      0
      2969.085588162     2        C10        5067507        67507      0      -
      2969.090761912     2        C10        3270942     -1729058      1      0
      2969.094136688     2        C10        6181264      1181264      0      -
      2969.100432806     2        C10        3650797     -1349203      1      0
      2969.104184350     2        C10        3652400     -1347600      1      0
      2969.107943561     2        C10        2733741     -2266259      1      0
      2969.110791517     2        C10        3696553     -1303447      1      0
      2969.114596485     2         C8        2673986      1873986      0      -
      2969.117409432     2        C10        3574058     -1425942      1      0
      2969.121089337     2         C8        1992065      1192065      0      -
      2969.123220699     2        C10        1268177     -3731823      1      0
      2969.124595705     2         C8        1435663       635663      0      -
      2969.126170222     2        C10        4069936      -930064      1      0
      2969.130352671     2        C10        4062718      -937282      1      0
      2969.134524690     2        C10        2891120     -2108880      1      0
      2969.137517404     2         C6         646299       446299      0      -
      2969.138266964     2        C10        4944642       -55358      1      0
      2969.143322453     2        C10        5602738       602738      0      -
      2969.149032207     2        C10        5664215       664215      0      -
      2969.154801367     2        C10        5449873       449873      0      -
      2969.160365019     2        C10        5780441       780441      0      -
      2969.166253928     2        C10        5888812       888812      0      -
      2969.172252247     2        C10        3628398     -1371602      1      0
      2969.175993279     2        C10        2689515     -2310485      1      0
      2969.178792762     2        C10        4629043      -370957      1      0
      2969.183529860     2        C10          69029     -4930971      1      0
      2969.183605856     2        C10        1611460     -3388540      1      0
      2969.185332328     2        C10        5241582       241582      0      -
      2969.190683619     2        C10        5488832       488832      0      -
      2969.196280925     2        C10        5403346       403346      0      -
      2969.201773048     2        C10        3913901     -1086099      1      0
      2969.205796172     2        C10        5824709       824709      0      -
      2969.211721878     2        C10        3833598     -1166402      1      0
      2969.215673306     2        C10        3036513     -1963487      1      0
      2969.218819811     2        C10        4360386      -639614      1      0
      2969.223289989     2        C10        6375362      1375362      0      -
      2969.229773033     2        C10        5862103       862103      0      -
      2969.235746425     2        C10        4901550       -98450      1      0
      2969.240757339     2         C6         600954       400954      0      -
      2969.241461270     2        C10        4023220      -976780      1      0
      2969.245594301     2        C10        3125958     -1874042      1      0
      2969.248824819     2        C10        4180269      -819731      1      0
      2969.253114402     2        C10        5207083       207083      0      -
      2969.258426174     2         C8        1799818       999818      0      -
      2969.260368036     2        C10        4510393      -489607      1      0
      2969.264987088     2         C6         806967       606967      0      -
      2969.265896537     2        C10        1391152     -3608848      1      0
      2969.267398020     2        C10        5150138       150138      0      -
      2969.272657612     2        C10        2128089     -2871911      1      0
      2969.274883843     2        C10        5299410       299410      0      -
      2969.280291422     2        C10         735793     -4264207      1      0
      2969.281114147     2         C8        1167682       367682      0      -
      2969.282421301     2        C10        4579584      -420416      1      0
      2969.287114520     2         C6         376034       176034      0      -
      2969.287593801     2        C10        3589875     -1410125      1      0
      2969.291290834     2        C10        5853793       853793      0      -
      2969.297256891     2        C10        3341306     -1658694      1      0
      2969.300706119     2        C10        4207160      -792840      1      0
      2969.305021757     2         C3         241556       141556      0      -
      2969.305335670     2        C10        4214680      -785320      1      0
      2969.309661929     2        C10        4029844      -970156      1      0
      2969.313807830     2        C10        3540150     -1459850      1      0
      2969.317457382     2         C8        2480293      1680293      0      -
      2969.320069171     2        C10        2567641     -2432359      1      0
      2969.322746280     2        C10        6250090      1250090      0      -
      2969.329107534     2         C6         329388       129388      0      -
      2969.329539854     2         C3          57227       -42773      1      0
      2969.329604549     2         C3          80190       -19810      1      0
      2969.329692304     2         C3          28889       -71111      1      0
      2969.329801325     2        C10        6167109      1167109      0      -
      2969.336078449     2        C10        1199637     -3800363      1      0
      2969.337379313     2         C6         805457       605457      0      -
      2969.338268562     2         C8        1323069       523069      0      -
      2969.339673424     2        C10        4916826       -83174      1      0
      2969.344670265     2        C10        5732397       732397      0      -
      2969.350508516     2         C3          57369       -42631      1      0
      2969.350574270     2         C3          68625       -31375      1      0
      2969.350649933     2         C3          14500       -85500      1      0
      2969.350729450     2         C8        2946304      2146304      0      -
      2969.353799876     2         C6         714527       514527      0      -
      2969.354618212     2         C8        1910824      1110824      0      -
      2969.356669690     2        C10        1460843     -3539157      1      0
      2969.358238700     2        C10        4260908      -739092      1      0
      2969.362610165     2        C10        2238941     -2761059      1      0
      2969.364956888     2         C8        1391744       591744      0      -
      2969.366488488     2        C10        3411266     -1588734      1      0
      2969.370011621     2         C6         360665       160665      0      -
      2969.370468784     2         C6         714895       514895      0      -
      2969.371283528     2        C10        6039568      1039568      0      -
      2969.377430860     2         C8        1517145       717145      0      -
      2969.379087045     2        C10        2283720     -2716280      1      0
      2969.381484383     2        C10        4780429      -219571      1      0
      2969.386374379     2        C10        5169561       169561      0      -
      2969.391650896     2        C10        5697512       697512      0      -
      2969.397454258     2         C8        1321256       521256      0      -
      2969.398914811     2        C10        4428062      -571938      1      0
      2969.403453278     2        C10          63349     -4936651      1      0
      2969.403541137     2        C10          64320     -4935680      1      0
      2969.403628852     2        C10        6019065      1019065      0      -
      2969.409756163     2         C6         451425       251425      0      -
      2969.410316589     2        C10        4189512      -810488      1      0
      2969.414619075     2        C10        5469474       469474      0      -
      2969.420195160     2        C10          62272     -4937728      1      0
      2969.420282920     2        C10        2360543     -2639457      1      0
      2969.422752127     2        C10        1639492     -3360508      1      0
