          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2176.136696121     2         C3        1051197       351197      0      -
      2176.144292277     2         C3        5124584      4424584      0      -
      2176.149438881     2         C3        4620515      3920515      0      -
      2176.154114906     2         C3        2588331      1888331      0      -
      2176.156757897     2         C3        1603425       903425      0      -
      2176.158422972     2         C3        3351849      2651849      0      -
      2176.161831161     2         C3        2495392      1795392      0      -
      2176.164383123     2         C3        4760525      4060525      0      -
      2176.169186248     2         C3        1865794      1165794      0      -
      2176.171068051     2         C3        2919111      2219111      0      -
      2176.174008422     2         C3        3560409      2860409      0      -
      2176.177590321     2         C3        5511752      4811752      0      -
      2176.183144343     2         C3        3085310      2385310      0      -
      2176.186255873     2         C3        1739204      1039204      0      -
      2176.188011277     2         C3        4594696      3894696      0      -
      2176.192659633     2         C3        3776418      3076418      0      -
      2176.196488660     2         C3        1551325       851325      0      -
      2176.198092465     2         C3        5515433      4815433      0      -
      2176.203648217     2         C3        5955041      5255041      0      -
      2176.209625248     2         C3        4934215      4234215      0      -
      2176.214613042     2         C3        5470613      4770613      0      -
      2176.220124305     2         C3        1906954      1206954      0      -
      2176.222047719     2         C3        4451766      3751766      0      -
      2176.226552454     2         C3        5449073      4749073      0      -
      2176.232043337     2         C3        4160987      3460987      0      -
      2176.236226084     2         C3        2955470      2255470      0      -
      2176.239203184     2         C2         651608       615608      0      -
      2176.239877452     2         C3        2855391      2155391      0      -
      2176.242783783     2         C3        3733568      3033568      0      -
      2176.246571540     2         C3        5534803      4834803      0      -
      2176.252148163     2         C3        5857141      5157141      0      -
      2176.258026884     2         C3        2919341      2219341      0      -
      2176.260973275     2         C3        5254123      4554123      0      -
      2176.266275138     2         C3        1614864       914864      0      -
      2176.267905202     2         C3        4904935      4204935      0      -
      2176.272865337     2         C3        3356689      2656689      0      -
      2176.276266366     2         C2         136819       100819      0      -
      2176.276462195     2         C3        4381756      3681756      0      -
      2176.280896791     2         C3        2447992      1747992      0      -
      2176.283386093     2         C3        5004464      4304464      0      -
      2176.288405987     2         C3        4147297      3447297      0      -
      2176.292606154     2         C2          45129         9129      0      -
      2176.292665813     2         C3        3220100      2520100      0      -
      2176.295937073     2         C3        5257573      4557573      0      -
      2176.301235166     2         C3        1516835       816835      0      -
      2176.302766951     2         C3        2003944      1303944      0      -
      2176.304793955     2         C3        5295733      4595733      0      -
      2176.310144968     2         C3        1193476       493476      0      -
      2176.311391354     2         C3        3470779      2770779      0      -
      2176.314910402     2         C3        1492316       792316      0      -
      2176.316442427     2         C3        6287730      5587730      0      -
      2176.322781247     2         C3        4883455      4183455      0      -
      2176.327717011     2         C3        2750212      2050212      0      -
      2176.330517483     2         C2         532728       496728      0      -
      2176.331106211     2         C3        1978063      1278063      0      -
      2176.333117784     2         C3        3108240      2408240      0      -
      2176.336252924     2         C3        5891071      5191071      0      -
      2176.342199985     2         C3         718228        18228      0      -
      2176.342964823     2         C3        3377279      2677279      0      -
      2176.346396572     2         C3        4298096      3598096      0      -
      2176.350739788     2         C3        3337179      2637179      0      -
      2176.354098137     2         C3        5126624      4426624      0      -
      2176.359273361     2         C3        3277019      2577019      0      -
      2176.362600900     2         C3        5841471      5141471      0      -
      2176.368483901     2         C3        3959948      3259948      0      -
      2176.372493349     2         C3        3595508      2895508      0      -
      2176.376143907     2         C3        2726441      2026441      0      -
      2176.378911108     2         C3        3635188      2935188      0      -
      2176.382569116     2         C3        2359263      1659263      0      -
      2176.384951029     2         C3        3510949      2810949      0      -
      2176.388483098     2         C3        1799154      1099154      0      -
      2176.390303442     2         C3        1184396       484396      0      -
      2176.391503488     2         C3        1180276       480276      0      -
      2176.392698644     2         C3        3735778      3035778      0      -
      2176.396455502     2         C3        3997027      3297027      0      -
      2176.400473749     2         C3        2916181      2216181      0      -
      2176.403410950     2         C2         589178       553178      0      -
      2176.404022328     2         C3        4603045      3903045      0      -
      2176.408640173     2         C3        5318143      4618143      0      -
      2176.413973106     2         C3        5602672      4902672      0      -
      2176.419597258     2         C3        5127504      4427504      0      -
      2176.424780092     2         C3        5456432      4756432      0      -
      2176.430292894     2         C3        5595092      4895092      0      -
      2176.435928426     2         C3        3314439      2614439      0      -
      2176.439292575     2         C3        2400413      1700413      0      -
      2176.441755037     2         C3        4299037      3599037      0      -
      2176.446108424     2         C3        1692424       992424      0      -
      2176.447840678     2         C3        4920834      4220834      0      -
      2176.452785212     2         C3        5147994      4447994      0      -
      2176.457956776     2         C3        5413922      4713922      0      -
