          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2812.127325730     3        C10        1073532     -3926468      1      0
      2812.149162378     3         C8        1399441       599441      0      -
      2812.150577466     3         C8        3317749      2517749      0      -
      2812.153898794     3         C6         497000       297000      0      -
      2812.154441021     3         C8        2918275      2118275      0      -
      2812.157391573     3         C8        1640958       840958      0      -
      2812.159067890     3         C8        1524731       724731      0      -
      2812.160617897     3         C8        1279202       479202      0      -
      2812.161968248     3         C8        1722446       922446      0      -
      2812.163736057     3         C3          51980       -48020      1      0
      2812.163790837     3         C3          66907       -33093      1      0
      2812.163860381     3        C1E          33999        13999      0      -
      2812.163900185     3         C8        2948592      2148592      0      -
      2812.166923349     3         C3         310033       210033      1      1
      2812.167266403     3         C8        2131897      1331897      0      -
      2812.169455673     3         C8        1113813       313813      0      -
      2812.170665260     3         C8        3233608      2433608      0      -
      2812.173918674     3         C3         300847       200847      1      1
      2812.174277814     3         C8        1857776      1057776      0      -
      2812.176212575     3         C8        1022638       222638      0      -
      2812.177265488     3         C8        1841601      1041601      0      -
      2812.179202253     3         C8        1370126       570126      0      -
      2812.180623333     3         C8        2102690      1302690      0      -
      2812.182779734     3         C8        1118375       318375      0      -
      2812.183915974     3         C8        3385284      2585284      0      -
      2812.187319695     3         C6         976562       776562      1      1
      2812.188376900     3         C8        2256905      1456905      0      -
      2812.190658756     3         C6         842945       642945      0      -
      2812.191596476     3         C8        1752542       952542      0      -
      2812.193453271     3         C6         448629       248629      0      -
      2812.193923498     3         C8        3342109      2542109      0      -
      2812.197286883     3         C6         769256       569256      0      -
      2812.198150407     3         C8        2418549      1618549      0      -
      2812.200590872     3         C8        1226478       426478      0      -
      2812.201827846     3         C8          58175      -741825      1      0
      2812.201977086     3         C8        1551261       751261      0      -
      2812.203803810     3         C3         103624         3624      1      0
      2812.203960539     3         C8        3303959      2503959      0      -
      2812.207310455     3         C8        2024093      1224093      0      -
      2812.209445578     3        C10        5914773       914773      0      -
      2812.215455808     3         C8        1818189      1018189      0      -
      2812.217293938     3         C8        3107298      2307298      0      -
      2812.220500034     3        C1E          62393        42393      0      -
      2812.220575666     3         C8        3360180      2560180      0      -
      2812.223957718     3         C8        1986478      1186478      0      -
      2812.226050856     3         C8        1182192       382192      0      -
      2812.227247437     3         C6         685056       485056      0      -
      2812.228020506     3         C8        2543923      1743923      0      -
      2812.230575676     3         C8        1896540      1096540      0      -
      2812.232666814     3         C8        1265194       465194      0      -
      2812.233952706     3         C8        3342764      2542764      0      -
      2812.237314996     3         C6         730768       530768      0      -
      2812.238156807     3         C8        2472570      1672570      0      -
      2812.240647994     3         C8        1669046       869046      0      -
      2812.242396681     3         C8        1537968       737968      0      -
      2812.243953759     3         C8        1369567       569567      0      -
      2812.245407764     3         C6         684960       484960      0      -
      2812.246191770     3         C8        1109985       309985      0      -
      2812.247320963     3         C8        1550780       750780      0      -
      2812.248949211     3         C8        1665194       865194      0      -
      2812.250635690     3         C8        2275694      1475694      0      -
      2812.253044276     3         C8        1099256       299256      0      -
      2812.254171809     3         C8        3344405      2544405      0      -
      2812.257542512     3         C8        1301319       501319      0      -
      2812.258974784     3        C10        5842954       842954      0      -
      2812.264932296     3         C8        2333114      1533114      0      -
      2812.267286348     3         C6         553963       353963      0      -
      2812.267927273     3         C8        2679472      1879472      0      -
      2812.270626469     3         C8        2548620      1748620      0      -
      2812.273252727     3         C6         723981       523981      0      -
      2812.273996457     3         C6         909304       709304      1      1
      2812.274990166     3         C8        2247044      1447044      0      -
      2812.277267010     3         C8        2772467      1972467      0      -
      2812.280153672     3         C6         481995       281995      0      -
      2812.280657014     3         C8        3055768      2255768      0      -
      2812.283826480     3        C1E          69884        49884      0      -
      2812.283949721     3         C8        3573691      2773691      0      -
      2812.287553231     3         C6         826414       626414      0      -
      2812.288504382     3         C8        2394592      1594592      0      -
      2812.291016419     3         C8        2950457      2150457      0      -
      2812.293990372     3         C8        2092995      1292995      0      -
      2812.296195513     3         C8        1302611       502611      0      -
      2812.297525534     3         C8        2793112      1993112      0      -
      2812.300425753     3        C1E          26801         6801      0      -
      2812.300493429     3        C1E          68867        48867      0      -
      2812.300576956     3         C8        3165134      2365134      0      -
      2812.303855298     3        C1E          40526        20526      0      -
      2812.303914709     3         C8        3389989      2589989      0      -
      2812.307330146     3         C8        1851569      1051569      0      -
      2812.309278080     3         C1          12980        10980      0      -
      2812.309320426     3         C8        1523797       723797      0      -
      2812.310963978     3         C8        2329643      1529643      0      -
      2812.313405414     3         C6         566222       366222      0      -
      2812.314012366     3         C8        3268714      2468714      0      -
      2812.317306105     3         C8        1627113       827113      0      -
      2812.319044906     3         C8        1459541       659541      0      -
      2812.320638469     3         C8        3585421      2785421      0      -
      2812.324341551     3         C8        1739653       939653      0      -
      2812.326192885     3         C8        1310449       510449      0      -
      2812.327530946     3         C8        3325140      2525140      0      -
      2812.330934564     3         C8        1361966       561966      0      -
      2812.332409804     3         C8        1807336      1007336      0      -
      2812.334245483     3         C8        3234984      2434984      0      -
      2812.337605322     3         C8        2844501      2044501      0      -
      2812.340560031     3         C1           6651         4651      0      -
      2812.340585169     3         C6         549750       349750      0      -
      2812.341232632     3         C8        2189079      1389079      0      -
      2812.343536162     3         C6         459835       259835      0      -
      2812.344020899     3         C8        2818881      2018881      0      -
      2812.346954379     3         C6         352024       152024      0      -
      2812.347327578     3         C8        3527988      2727988      0      -
      2812.350884631     3         C8        2019705      1219705      0      -
      2812.353015424     3         C6         745268       545268      0      -
      2812.353856248     3        C1E          39495        19495      0      -
      2812.353909954     3         C8        3601897      2801897      0      -
      2812.357628627     3         C8        3250614      2450614      0      -
      2812.360908254     3         C6        1050747       850747      1      1
      2812.362083562     3         C8        2154118      1354118      0      -
      2812.364267051     3         C8        1388078       588078      0      -
      2812.365788360     3         C8        1531196       731196      0      -
      2812.367345118     3         C8        3557541      2757541      0      -
      2812.371020892     3         C8        3210158      2410158      0      -
      2812.374364606     3        C10        6057223      1057223      0      -
      2812.380540207     3        C1E          22150         2150      0      -
      2812.380576875     3         C8        3616492      2816492      0      -
      2812.384312245     3         C8        3165921      2365921      0      -
      2812.387512589     3         C6         412065       212065      0      -
      2812.388049592     3         C8        2684781      1884781      0      -
      2812.390856120     3         C8        3107047      2307047      0      -
      2812.393988917     3         C6         540212       340212      0      -
      2812.394644212     3         C8        2609090      1809090      0      -
      2812.397394176     3         C8        3466337      2666337      0      -
      2812.400978186     3         C8        2103231      1303231      0      -
      2812.403194318     3         C6         781456       581456      0      -
      2812.404015459     3         C6         395754       195754      0      -
      2812.404509932     3         C8        1216971       416971      0      -
      2812.405835528     3         C8        1709174       909174      0      -
      2812.407573202     3         C8        2200238      1400238      0      -
      2812.409887633     3         C6         753677       553677      0      -
      2812.410683148     3         C8        3437389      2637389      0      -
      2812.414238415     3         C8        3210689      2410689      0      -
      2812.417567467     3         C6         637743       437743      0      -
      2812.418303230     3         C8        2599334      1799334      0      -
      2812.420931169     3         C8        2191893      1391893      0      -
      2812.423239937     3        C10        5530073       530073      0      -
      2812.428888946     3        C10        5802976       802976      0      -
      2812.434809961     3         C8        2654103      1854103      0      -
      2812.437490037     3         C8        2668153      1868153      0      -
      2812.440291141     3        C10        5745308       745308      0      -
      2812.446153342     3        C10        5832199       832199      0      -
      2812.452105280     3         C8        2133425      1333425      0      -
      2812.454267898     3         C8        1364037       564037      0      -
      2812.455743601     3         C8        1810184      1010184      0      -
      2812.457581012     3         C6         607116       407116      0      -
      2812.458311213     3         C8        2592301      1792301      0      -
      2812.460931359     3         C8        1792666       992666      0      -
      2812.462835858     3         C8        1331975       531975      0      -
      2812.464195170     3         C6         414110       214110      0      -
      2812.464709322     3         C8        2847150      2047150      0      -
      2812.467590247     3         C8        2182228      1382228      0      -
      2812.469886378     3         C6         741762       541762      0      -
      2812.470648790     3         C8        3577547      2777547      0      -
      2812.474253798     3         C6         822197       622197      0      -
      2812.475210355     3         C8        2356307      1556307      0      -
      2812.477596829     3         C8        3252627      2452627      0      -
      2812.480966239     3         C8        3223049      2423049      0      -
      2812.484218265     3         C6         383740       183740      0      -
      2812.484727000     3        C10        6027480      1027480      0      -
      2812.490891909     3         C8        3347712      2547712      0      -
      2812.494287973     3        C1E         101281        81281      0      -
      2812.494476874     3         C8        3071530      2271530      0      -
      2812.497683762     3         C8        3168442      2368442      0      -
      2812.500880648     3         C6         793859       593859      0      -
      2812.501802983     3        C10        5994700       994700      0      -
      2812.507922694     3        C10        5574547       574547      0      -
      2812.513592689     3         C6         191227        -8773      1      0
      2812.513793723     3         C6         106526       -93474      1      0
      2812.513928658     3         C8        3307867      2507867      0      -
      2812.517255171     3         C8        1193095       393095      0      -
      2812.518555677     3         C6         613936       413936      0      -
      2812.519247341     3         C8        1406386       606386      0      -
      2812.520683760     3         C8        2350560      1550560      0      -
      2812.523114354     3         C6         832690       632690      0      -
      2812.523973291     3         C8        2089118      1289118      0      -
      2812.526195662     3         C8        1038819       238819      0      -
      2812.527251415     3         C8        2728802      1928802      0      -
      2812.530070994     3         C6         500183       300183      0      -
      2812.530592685     3         C8        3309284      2509284      0      -
      2812.533920558     3         C8        1257185       457185      0      -
      2812.535268188     3         C8        1490330       690330      0      -
      2812.536850404     3         C6         253831        53831      0      -
      2812.537110382     3         C6          53600      -146400      1      0
      2812.537170917     3         C6          62239      -137761      1      0
      2812.537247235     3         C8        3324409      2524409      0      -
      2812.540639485     3         C6         692664       492664      0      -
      2812.541411624     3         C6         799428       599428      0      -
      2812.542305801     3         C8        1302418       502418      0      -
      2812.543617354     3         C8          38079      -761921      1      0
      2812.543738595     3         C3         160296        60296      0      -
      2812.543913168     3         C8        3357258      2557258      0      -
      2812.547291140     3         C8        1311950       511950      0      -
      2812.548729471     3         C8        1904402      1104402      0      -
      2812.550651965     3        C1E          95560        75560      0      -
      2812.550816956     3         C8        3118228      2318228      0      -
      2812.553954549     3         C8        1788492       988492      0      -
      2812.555821791     3         C6         687456       487456      0      -
      2812.556606992     3         C6         691206       491206      0      -
      2812.557317346     3         C3         212693       112693      0      -
      2812.557601692     3         C8        3042438      2242438      0      -
      2812.560682713     3         C8        1204433       404433      0      -
      2812.561982976     3         C6         369997       169997      0      -
      2812.562447412     3         C8        1497424       697424      0      -
      2812.563964876     3         C8        2000131      1200131      0      -
      2812.566052294     3         C8        1260747       460747      0      -
      2812.567331806     3         C8        3279374      2479374      0      -
      2812.570628467     3         C6         912812       712812      1      1
      2812.571633590     3         C8        2301954      1501954      0      -
      2812.573955399     3         C6         781764       581764      0      -
      2812.574748098     3         C6          54745      -145255      1      0
      2812.574810756     3         C6          47303      -152697      1      0
      2812.574932697     3         C8        2377119      1577119      0      -
      2812.577330006     3         C8        1752314       952314      0      -
      2812.579164273     3         C3         201375       101375      0      -
      2812.579412778     3         C8        1220430       420430      0      -
      2812.580652852     3         C8        2652334      1852334      0      -
      2812.583387841     3         C6         558625       358625      0      -
      2812.583967231     3         C8        3119719      2319719      0      -
      2812.587166803     3        C1E          62443        42443      0      -
      2812.587243431     3         C8        3367491      2567491      0      -
      2812.590693582     3         C8        2455338      1655338      0      -
      2812.593258476     3         C6         713528       513528      0      -
      2812.594014004     3         C8        1534250       734250      0      -
      2812.595648597     3        C10        5972458       972458      0      -
      2812.601728266     3         C3         260378       160378      0      -
      2812.602075012     3         C3          48878       -51122      1      0
      2812.602131178     3         C3          54009       -45991      1      0
      2812.602192727     3        C1E          45821        25821      0      -
      2812.602277413     3         C8        1699419       899419      0      -
      2812.604036475     3         C8        3526704      2726704      0      -
      2812.607590117     3         C6         563323       363323      0      -
      2812.608277010     3         C8        1370420       570420      0      -
      2812.609763328     3         C6         834526       634526      0      -
      2812.610697047     3         C8        1578536       778536      0      -
      2812.612389126     3         C8        1513490       713490      0      -
      2812.613927384     3         C8        3330569      2530569      0      -
      2812.617363234     3        C10        5948299       948299      0      -
      2812.623426641     3        C1E         155171       135171      1      1
      2812.623627280     3         C6         332834       132834      0      -
      2812.623998592     3         C8        2254274      1454274      0      -
      2812.626399088     3         C6         705597       505597      0      -
      2812.627199835     3        C1E          29198         9198      0      -
      2812.627242606     3         C8        1863511      1063511      0      -
      2812.629218755     3         C8        1650459       850459      0      -
      2812.630984666     3         C8        2925341      2125341      0      -
      2812.633936104     3         C6         985492       785492      1      1
      2812.635033045     3         C8        2125577      1325577      0      -
      2812.637232306     3       POLL          53110        53110      1      1
      2812.637294388     3         C8        1100128       300128      0      -
      2812.638493162     3         C8        2145895      1345895      0      -
      2812.640658800     3         C6         944205       744205      1      1
      2812.641703636     3         C3         292198       192198      1      1
      2812.642066929     3         C6         712601       512601      0      -
      2812.642879608     3         C8        1104281       304281      0      -
      2812.644023005     3         C8        3547002      2747002      0      -
      2812.647599122     3         C8        1532926       732926      0      -
      2812.649244215     3         C8        1514671       714671      0      -
      2812.650876178     3         C8        2351788      1551788      0      -
      2812.653356084     3         C6         595417       395417      0      -
      2812.653974524     3         C8        3324937      2524937      0      -
      2812.657324459     3         C6         509795       309795      0      -
      2812.657928682     3         C8        2689573      1889573      0      -
      2812.660640600     3         C8        2346084      1546084      0      -
      2812.663088419     3        C10        5599208       599208      0      -
      2812.668776666     3         C8        1100707       300707      0      -
      2812.669965812     3         C6         647201       447201      0      -
      2812.670632593     3         C8        3347804      2547804      0      -
      2812.674075332     3        C10        6101833      1101833      0      -
      2812.680311811     3         C6         326601       126601      0      -
      2812.680744083     3         C8        3200998      2400998      0      -
      2812.683966984     3         C6         904829       704829      1      1
      2812.684969189     3         C8        2325072      1525072      0      -
      2812.687313048     3         C8        2815517      2015517      0      -
      2812.690228690     3         C6         339780       139780      0      -
      2812.690590922     3         C8        1753217       953217      0      -
      2812.692433612     3         C8        1466469       666469      0      -
      2812.693913322     3        C1E          43249        23249      0      -
      2812.694013515     3         C8        3219935      2419935      0      -
      2812.697244366     3         C6         383974       183974      0      -
      2812.697689844     3         C8        2724358      1924358      0      -
      2812.700494807     3        C1E          67570        47570      0      -
      2812.700575994     3         C8         997598       197598      0      -
      2812.701672322     3         C8        2265035      1465035      0      -
      2812.703960259     3         C6         563820       363820      0      -
      2812.704620015     3         C8        2494802      1694802      0      -
      2812.707247631     3         C8        3324829      2524829      0      -
      2812.710596755     3        C1E          69695        49695      0      -
      2812.710774231     3         C8        3077760      2277760      0      -
      2812.713968804     3         C8        1896525      1096525      0      -
      2812.715943536     3         C8        1309512       509512      0      -
      2812.717288884     3         C6         829314       629314      0      -
      2812.718209323     3         C8        2389842      1589842      0      -
      2812.720619957     3         C8        2707404      1907404      0      -
      2812.723433857     3         C6         518199       318199      0      -
      2812.723972967     3         C8         922642       122642      0      -
      2812.724905416     3         C6          54735      -145265      1      0
      2812.725052537     3         C8        2259659      1459659      0      -
      2812.727331414     3         C8        1145000       345000      0      -
      2812.728584473     3        C1E          91987        71987      0      -
      2812.728741283     3         C8        1827771      1027771      0      -
      2812.730591262     3         C8        2633264      1833264      0      -
      2812.733312018     3         C6         586506       386506      0      -
      2812.733909224     3         C8        1478467       678467      0      -
      2812.735472704     3         C6         315904       115904      0      -
      2812.735853013     3         C8        1385243       585243      0      -
      2812.737271455     3         C6         309897       109897      0      -
      2812.737641910     3         C8        1478965       678965      0      -
      2812.739202633     3         C8        1400647       600647      0      -
      2812.740622848     3         C8        3354791      2554791      0      -
      2812.743996607     3         C6        1029617       829617      1      1
      2812.745123442     3         C8        2114391      1314391      0      -
      2812.747359474     3         C8        1746899       946899      0      -
      2812.749199673     3         C8        1369954       569954      0      -
      2812.750592467     3         C6         849699       649699      0      -
      2812.751552397     3         C8        2412515      1612515      0      -
      2812.754004892     3         C8        3231823      2431823      0      -
      2812.757352823     3         C8        3225359      2425359      0      -
      2812.760637885     3         C6         610816       410816      0      -
      2812.761336573     3         C8        2712629      1912629      0      -
      2812.764074888     3         C8        1263071       463071      0      -
      2812.765461787     3         C8        2077390      1277390      0      -
      2812.767586218     3         C8        2500802      1700802      0      -
      2812.770201568     3         C6         460794       260794      0      -
      2812.770683045     3         C8        1908360      1108360      0      -
      2812.772704361     3         C8        1229138       429138      0      -
      2812.773956367     3         C8        1284246       484246      0      -
      2812.775341613     3         C8        1894713      1094713      0      -
      2812.777256815     3         C8        2015401      1215401      0      -
      2812.779351633     3        C1E          36491        16491      0      -
      2812.779428541     3         C8        1137977       337977      0      -
      2812.780636060     3         C8        2081808      1281808      0      -
      2812.782805928     3         C8        1159736       359736      0      -
      2812.783992414     3         C6         323059       123059      0      -
      2812.784525899     3         C8        2711067      1911067      0      -
      2812.787261463     3         C8        1102226       302226      0      -
      2812.788467917     3         C8        2121748      1321748      0      -
      2812.790633470     3         C3         133223        33223      0      -
      2812.791057442     3         C8        2844420      2044420      0      -
      2812.793916019     3         C8        2314961      1514961      0      -
      2812.796303336     3         C8         929512       129512      0      -
      2812.797243791     3         C8        2531333      1731333      0      -
      2812.799858229     3         C6         739028       539028      0      -
      2812.800616227     3         C8        1818442      1018442      0      -
      2812.802529852     3         C8        1461860       661860      0      -
      2812.804012439     3         C6        1017986       817986      1      1
      2812.805121550     3         C8        2113468      1313468      0      -
      2812.807256846     3         C8        2095552      1295552      0      -
      2812.809450374     3         C8        1114888       314888      0      -
      2812.810577517     3         C8        1414487       614487      0      -
      2812.812059372     3         C8        1843235      1043235      0      -
      2812.813956365     3         C8        2166168      1366168      0      -
      2812.816224710     3         C6         351882       151882      0      -
      2812.816653835     3         C6         625926       425926      0      -
      2812.817300493     3         C8        2087789      1287789      0      -
      2812.819467822     3         C8        1133260       333260      0      -
      2812.820620503     3         C6         466165       266165      0      -
      2812.821164975     3         C6        1031686       831686      1      1
      2812.822293814     3         C8        1702268       902268      0      -
      2812.824019747     3         C8        1577875       777875      0      -
      2812.825710266     3         C8        1565158       765158      0      -
      2812.827295133     3         C8        1389998       589998      0      -
      2812.828764264     3         C8        1874509      1074509      0      -
      2812.830661303     3         C8        1527793       727793      0      -
      2812.832271536     3         C8        1700638       900638      0      -
      2812.833991632     3         C8        2899482      2099482      0      -
      2812.836991219     3         C6         318199       118199      0      -
      2812.837370369     3         C8        3493588      2693588      0      -
      2812.840889827     3         C8        1746295       946295      0      -
      2812.842749931     3         C8        1430365       630365      0      -
      2812.844206685     3         C8        1597151       797151      0      -
      2812.845907666     3         C8        1611856       811856      0      -
      2812.847546184     3         C6         327755       127755      0      -
      2812.847995460     3         C8        2914876      2114876      0      -
      2812.851046647     3         C8        3211277      2411277      0      -
      2812.854286221     3         C8        1876465      1076465      0      -
      2812.856276956     3         C8        1255111       455111      0      -
      2812.857561750     3         C8        3069710      2269710      0      -
      2812.860654051     3         C6         968627       768627      1      1
      2812.861730736     3         C8        2328674      1528674      0      -
      2812.864084380     3         C8        2815507      2015507      0      -
      2812.867022299     3         C6         296705        96705      0      -
      2812.867360877     3         C6         873811       673811      0      -
      2812.868332768     3         C8        2579283      1779283      0      -
      2812.870960725     3         C8        3294278      2494278      0      -
      2812.874283866     3        C1E          67965        47965      0      -
      2812.874448449     3         C8        3120624      2320624      0      -
      2812.877597463     3         C6         765298       565298      0      -
      2812.878468692     3         C6         587960       387960      0      -
      2812.879136423     3         C8        1745041       945041      0      -
      2812.880909412     3         C8        2885726      2085726      0      -
      2812.883917361     3        C10        6214774      1214774      0      -
      2812.890248171     3         C6         389444       189444      0      -
      2812.890680230     3         C8        2312939      1512939      0      -
      2812.893106742     3         C6         867903       667903      0      -
      2812.894017525     3         C8        3256396      2456396      0      -
      2812.897390931     3         C8        2152044      1352044      0      -
      2812.899658011     3         C8        1093630       293630      0      -
      2812.900785558     3         C3          57749       -42251      1      0
      2812.900868274     3         C3          63750       -36250      1      0
      2812.900956135     3         C3          10720       -89280      1      0
      2812.901064777     3         C8        3150371      2350371      0      -
      2812.904246131     3         C8        1340756       540756      0      -
      2812.905700271     3        C1E          31747        11747      0      -
      2812.905773988     3         C8        1758339       958339      0      -
      2812.907561228     3         C8        3101418      2301418      0      -
      2812.910687126     3        C1E          58417        38417      0      -
      2812.910841712     3         C8        3347038      2547038      0      -
      2812.914320299     3         C6         670211       470211      0      -
      2812.915087605     3         C6         813437       613437      0      -
      2812.915998109     3         C8        1520915       720915      0      -
      2812.917547497     3         C8        2447852      1647852      0      -
      2812.920107285     3         C6         535826       335826      0      -
      2812.920680801     3         C8        3408172      2608172      0      -
      2812.924117935     3         C8        1536433       736433      0      -
      2812.925765101     3         C8        1781249       981249      0      -
      2812.927665366     3        C10        6211850      1211850      0      -
      2812.934011757     3         C6         679949       479949      0      -
      2812.934788736     3         C8        2530843      1730843      0      -
      2812.937347874     3         C8        2882389      2082389      0      -
      2812.940342164     3         C6         305794       105794      0      -
      2812.940693035     3         C8        2297132      1497132      0      -
      2812.943105867     3         C6         582454       382454      0      -
      2812.943785468     3         C3          57459       -42541      1      0
      2812.943867462     3         C3          40620       -59380      1      0
      2812.943955630     3         C8        1808809      1008809      0      -
      2812.945878212     3         C8        1527899       727899      0      -
      2812.947440410     3         C8        1457381       657381      0      -
      2812.949013887     3         C8        1900522      1100522      0      -
      2812.950948469     3         C8        3156044      2356044      0      -
      2812.954229569     3         C8        3069694      2269694      0      -
      2812.957325317     3         C8        2425576      1625576      0      -
      2812.959863212     3         C6         777569       577569      0      -
      2812.960748219     3         C8        3440692      2640692      0      -
      2812.964322471     3         C8        3249632      2449632      0      -
      2812.967621505     3         C6         691756       491756      0      -
      2812.968444002     3         C8        2456447      1656447      0      -
      2812.971021023     3         C8        3218265      2418265      0      -
      2812.974289121     3         C8        2308722      1508722      0      -
      2812.976710141     3         C6         591897       391897      0      -
      2812.977341779     3         C8        1327329       527329      0      -
      2812.978780726     3         C3          57340       -42660      1      0
      2812.978863999     3        C1E          46280        26280      0      -
      2812.978952925     3         C3         348453       248453      1      1
      2812.979363247     3         C8        1488930       688930      0      -
      2812.980880761     3         C8        2888473      2088473      0      -
      2812.983900589     3       POLL          54070        54070      1      1
      2812.983966709     3         C8        3606463      2806463      0      -
      2812.987711578     3        C10        6058288      1058288      0      -
      2812.993889117     3        C10        5913967       913967      0      -
      2812.999921022     3         C6         720864       520864      0      -
      2813.000684165     3         C8        3278604      2478604      0      -
      2813.003985274     3         C8        1484875       684875      0      -
      2813.005568813     3         C3         307501       207501      1      1
      2813.005927225     3         C8        1388912       588912      0      -
      2813.007356906     3         C8        3106976      2306976      0      -
      2813.010583260     3         C8        3574243      2774243      0      -
      2813.014186443     3         C6         690101       490101      0      -
      2813.014998997     3         C8        2575013      1775013      0      -
      2813.017601378     3         C8        1659886       859886      0      -
      2813.019373602     3         C8        1474640       674640      0      -
      2813.020876884     3         C8        3105711      2305711      0      -
      2813.024107165     3        C10        5793044       793044      0      -
      2813.030022550     3         C6         611570       411570      0      -
      2813.030673278     3         C8        3483677      2683677      0      -
      2813.034310782     3         C8        2424981      1624981      0      -
      2813.036850566     3         C6         471651       271651      0      -
      2813.037344777     3         C8        3033295      2233295      0      -
      2813.040504022     3        C1E          60028        40028      0      -
      2813.040586092     3         C8        1222590       422590      0      -
      2813.041907489     3         C8        1993615      1193615      0      -
      2813.043923742     3         C8        1595608       795608      0      -
      2813.045618911     3        C1E          77520        57520      0      -
      2813.045736039     3         C6        1010727       810727      1      1
      2813.046847191     3         C6         452730       252730      0      -
      2813.047321659     3         C8        1616786       816786      0      -
      2813.049031180     3         C8        1580021       780021      0      -
      2813.050631273     3         C8        3222924      2422924      0      -
      2813.053978459     3         C8        3328553      2528553      0      -
      2813.057350777     3         C6        1034207       834207      1      1
      2813.058491889     3         C8        2106632      1306632      0      -
      2813.060719983     3         C8        3259512      2459512      0      -
      2813.064004180     3         C6         503725       303725      0      -
      2813.064596431     3         C6         335139       135139      0      -
      2813.065029862     3         C8        1075704       275704      0      -
      2813.066206819     3        C10        5986475       986475      0      -
      2813.072291164     3         C8        1843811      1043811      0      -
      2813.074270054     3         C8        2659216      1859216      0      -
      2813.077034898     3         C3         247533       147533      0      -
      2813.077318184     3         C8        3318676      2518676      0      -
      2813.080762831     3         C8        1821799      1021799      0      -
      2813.082683850     3         C8        1190761       390761      0      -
      2813.083885471     3         C8          12313      -787687      1      0
      2813.083919739     3         C8        1718997       918997      0      -
      2813.085739609     3         C8        1538705       738705      0      -
      2813.087365417     3         C6         380584       180584      0      -
      2813.087842479     3         C8        1167073       367073      0      -
